global_step,epoch,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch
20,0.16521739130434782,32,0,0.0,12,20,0,0.006268661890215128,2.9193667881204348e-05,0.034465971639449,91.0,0,32,0,0.0,12,20
21,0.17391304347826086,32,0,0.0,12,20,0,0.006977833510389024,3.926826111282309e-05,0.03320931944178717,105.40625,0,32,0,0.0,12,20
22,0.1826086956521739,32,0,0.0,18,14,0,0.008598943438632134,4.799639777228037e-05,0.03449251978723977,52.28125,0,32,0,0.0,18,14
23,0.19130434782608696,32,0,0.0,12,20,0,0.005369026263301189,3.0421220446129418e-05,0.037209298920156335,160.53125,0,32,0,0.0,12,20
24,0.2,32,0,0.0,11,21,0,0.005124308078749707,2.8579082373942694e-05,0.03582366970836575,98.59375,0,32,0,0.0,11,21
25,0.20869565217391303,32,0,0.0,8,24,0,0.0063159035541580245,3.005654768191628e-05,0.03446472607152283,165.21875,0,32,0,0.0,8,24
26,0.21739130434782608,32,0,0.0,11,21,0,0.00544287598700687,2.900654010450518e-05,0.03720513953581422,143.5,0,32,0,0.0,11,21
27,0.22608695652173913,32,0,0.0,14,18,0,0.005780401540756323,3.119346313448153e-05,0.03327583378884018,115.75,0,32,0,0.0,14,18
28,0.23478260869565218,32,0,0.0,14,18,0,0.005683499271669466,2.8404157018534315e-05,0.033275229601975174,138.8125,0,32,0,0.0,14,18
29,0.24347826086956523,32,0,0.0,7,25,0,0.008085876394704724,2.77090165833388e-05,0.0371987170705383,101.4375,0,32,0,0.0,7,25
30,0.25217391304347825,32,0,0.0,14,18,0,0.0075683854919369135,3.119515993123816e-05,0.03719620414177632,138.96875,0,32,0,0.0,14,18
31,0.2608695652173913,32,0,0.0,9,23,0,0.005180223401226789,2.7928718667987745e-05,0.03447811985677857,121.40625,0,32,0,0.0,9,23
32,0.26956521739130435,32,0,0.0,16,16,0,0.00695896501121833,3.996326471345534e-05,0.031018883214742252,59.0,0,32,0,0.0,16,16
33,0.2782608695652174,32,0,0.0,13,19,0,0.006299720069608132,3.031663076479465e-05,0.03718747908577856,128.84375,0,32,0,0.0,13,19
34,0.28695652173913044,32,0,0.0,16,16,0,0.007542040391789703,4.8091628351303136e-05,0.0371843683660752,54.9375,0,32,0,0.0,16,16
35,0.2956521739130435,32,0,0.0,8,24,0,0.005281462772966206,2.8207776412103456e-05,0.03718104077574617,134.8125,0,32,0,0.0,8,24
36,0.30434782608695654,32,0,0.0,14,18,0,0.004821423405182921,2.6881176315618046e-05,0.03318348467955579,208.375,0,32,0,0.0,14,18
37,0.3130434782608696,32,0,0.0,13,19,0,0.0048021156592769195,4.663189761542639e-05,0.03446209137067454,148.84375,0,32,0,0.0,13,19
38,0.3217391304347826,32,0,0.0,7,25,0,0.004238676228760377,3.11012932694076e-05,0.03445531301849248,203.21875,0,32,0,0.0,7,25
39,0.33043478260869563,32,0,0.0,11,21,0,0.003956775332919548,2.814287062488034e-05,0.034454673449851106,103.84375,0,32,0,0.0,11,21
40,0.3391304347826087,32,0,0.0,11,21,0,0.004736015528560943,2.944680971716001e-05,0.03445407177105101,122.0,0,32,0,0.0,11,21
41,0.34782608695652173,32,0,0.0,10,22,0,0.004655527911351887,4.74522733459242e-05,0.034453427210532135,80.71875,0,32,0,0.0,10,22
42,0.3565217391304348,32,0,0.0,9,23,0,0.00539172746818643,2.9021170217368743e-05,0.033265848514769575,194.875,0,32,0,0.0,9,23
43,0.3652173913043478,32,0,0.0,13,19,0,0.004225607613667231,3.290347602211309e-05,0.013842450905355394,163.78125,0,32,0,0.0,13,19
44,0.3739130434782609,32,0,0.0,10,22,0,0.006560023797944261,4.75712308470814e-05,0.03715376815556974,98.03125,0,32,0,0.0,10,22
45,0.3826086956521739,32,0,0.0,12,20,0,0.005406013289616515,2.6024545430930446e-05,0.03445119657740587,104.65625,0,32,0,0.0,12,20
46,0.391304347826087,32,0,0.0,10,22,0,0.0036961766423604875,3.0280023654598362e-05,0.014205158482813946,153.78125,0,32,0,0.0,10,22
47,0.4,32,0,0.0,12,20,0,0.006832605470728637,3.094499956235352e-05,0.035765128358217414,96.28125,0,32,0,0.0,12,20
48,0.40869565217391307,32,0,0.0,10,22,0,0.007210438687334951,3.027148665958097e-05,0.03576233110518316,200.5625,0,32,0,0.0,10,22
49,0.41739130434782606,32,0,0.0,16,16,0,0.009865795310212632,3.318067476953514e-05,0.0344487997291499,63.0,0,32,0,0.0,16,16
50,0.4260869565217391,32,0,0.0,16,16,0,0.00620179015004804,4.493612617257943e-05,0.029691627313915333,84.4375,0,32,0,0.0,16,16
51,0.43478260869565216,32,0,0.0,12,20,0,0.005111997933157356,2.894893952159781e-05,0.037133083079456626,161.40625,0,32,0,0.0,12,20
52,0.4434782608695652,32,0,0.0,15,17,0,0.005185152799953538,4.786158178651912e-05,0.03444752179929334,134.625,0,32,0,0.0,15,17
53,0.45217391304347826,32,0,0.0,10,22,0,0.0033461761500043243,2.958162110270031e-05,0.03712783202492633,253.4375,0,32,0,0.0,10,22
54,0.4608695652173913,32,0,0.0,13,19,0,0.006225942351169756,7.807149984947097e-05,0.03712516285103755,67.46875,0,32,0,0.0,13,19
55,0.46956521739130436,32,0,0.0,20,12,0,0.005708039944807271,2.7917269150483585e-05,0.034446556112990315,118.21875,0,32,0,0.0,20,12
56,0.4782608695652174,32,0,0.0,17,15,0,0.005327012309777251,2.9940930447747557e-05,0.03712010437501774,123.5,0,32,0,0.0,17,15
57,0.48695652173913045,32,0,0.0,9,23,0,0.005774266851295373,3.19341872810691e-05,0.037117733355214594,117.875,0,32,0,0.0,9,23
58,0.4956521739130435,32,0,0.0,10,22,0,0.0033743187768730263,3.1316532258066665e-05,0.03573783204180084,145.46875,0,32,0,0.0,10,22
59,0.5043478260869565,32,0,0.0,13,19,0,0.006111171796865492,2.9226175784838987e-05,0.03711327658214082,173.84375,0,32,0,0.0,13,19
60,0.5130434782608696,32,0,0.0,11,21,0,0.005776502586433693,3.133649779320902e-05,0.034445462403042415,114.53125,0,32,0,0.0,11,21
61,0.5217391304347826,32,0,0.0,16,16,0,0.007449409765640984,3.0973648441162754e-05,0.035731999328264916,135.96875,0,32,0,0.0,16,16
62,0.5304347826086957,32,0,0.0,10,22,0,0.006616246616928408,3.2149296382961623e-05,0.03444483480497731,116.5625,0,32,0,0.0,10,22
63,0.5391304347826087,32,0,0.0,9,23,0,0.004284307631586535,4.66308966543409e-05,0.03211249463926802,123.4375,0,32,0,0.0,9,23
64,0.5478260869565217,32,0,0.0,11,21,0,0.006109117709972612,5.0154703909739546e-05,0.03710262766802927,79.5625,0,32,0,0.0,11,21
65,0.5565217391304348,32,0,0.0,11,21,0,0.005115432213203347,7.750430445801239e-05,0.03572384697482499,111.40625,0,32,0,0.0,11,21
66,0.5652173913043478,32,0,0.0,10,22,0,0.007424760852807626,7.420886405465017e-05,0.035721875913620554,86.0,0,32,0,0.0,10,22
67,0.5739130434782609,32,0,0.0,15,17,0,0.006305887640744832,4.597367636569576e-05,0.028387259650388644,74.125,0,32,0,0.0,15,17
68,0.5826086956521739,32,0,0.0,11,21,0,0.006933397232183896,2.9474110743105756e-05,0.03709432538680764,121.4375,0,32,0,0.0,11,21
69,0.591304347826087,32,0,0.0,4,28,0,0.005094771013700957,2.793840637204447e-05,0.03709238817947331,138.84375,0,32,0,0.0,4,28
70,0.6,32,0,0.0,8,24,0,0.004829800638378644,4.650757075188141e-05,0.033255117777142906,135.90625,0,32,0,0.0,8,24
71,0.6086956521739131,32,0,0.0,12,20,0,0.0042830414324924685,2.5722856865307185e-05,0.03444073580747109,118.71875,0,32,0,0.0,12,20
72,0.6173913043478261,32,0,0.0,15,17,0,0.005684040950240244,3.10939410281108e-05,0.037086300838597736,141.84375,0,32,0,0.0,15,17
73,0.6260869565217392,32,0,0.0,10,22,0,0.005510153781178752,7.647160692743574e-05,0.03708509129930083,79.6875,0,32,0,0.0,10,22
74,0.6347826086956522,32,0,0.0,15,17,0,0.005833722974044537,5.0697303413539586e-05,0.030597814220805097,69.53125,0,32,0,0.0,15,17
75,0.6434782608695652,32,0,0.0,13,19,0,0.00719918756233531,2.85214661811366e-05,0.03708289574020357,86.90625,0,32,0,0.0,13,19
76,0.6521739130434783,32,0,0.0,12,20,0,0.004439994582247334,2.9945165434383635e-05,0.03443918603770698,99.6875,0,32,0,0.0,12,20
77,0.6608695652173913,32,0,0.0,9,23,0,0.005531857678638855,2.920183039820247e-05,0.037080258145692886,102.90625,0,32,0,0.0,9,23
78,0.6695652173913044,32,0,0.0,10,22,0,0.006158569792545973,2.5510223197975504e-05,0.035704000256502014,79.5625,0,32,0,0.0,10,22
79,0.6782608695652174,32,0,0.0,11,21,0,0.007822028485669243,2.6377744943520117e-05,0.037077554323749824,90.3125,0,32,0,0.0,11,21
80,0.6869565217391305,32,0,0.0,11,21,0,0.006093400227549039,2.5086781852397044e-05,0.0370761126917112,103.03125,0,32,0,0.0,11,21
81,0.6956521739130435,32,0,0.0,13,19,0,0.00670458831458003,7.340021067922506e-05,0.037074654936859165,45.0,0,32,0,0.0,13,19
82,0.7043478260869566,32,0,0.0,9,23,0,0.007751469994595065,4.550143022605197e-05,0.037073181486229005,95.34375,0,32,0,0.0,9,23
83,0.7130434782608696,32,0,0.0,8,24,0,0.004637225854504682,7.89110141797986e-05,0.0356973859074794,59.125,0,32,0,0.0,8,24
84,0.7217391304347827,32,0,0.0,10,22,0,0.006251520880377328,7.964252463359891e-05,0.03707024451396662,74.40625,0,32,0,0.0,10,22
85,0.7304347826086957,32,0,0.0,11,21,0,0.006320474668275528,2.9799446544510926e-05,0.037069030723113405,157.15625,0,32,0,0.0,11,21
86,0.7391304347826086,32,0,0.0,15,17,0,0.00618863902080833,4.872586903912877e-05,0.03443482174075353,60.90625,0,32,0,0.0,15,17
87,0.7478260869565218,32,0,0.0,11,21,0,0.003841217851308188,2.8790136772833944e-05,0.029303911462066862,132.25,0,32,0,0.0,11,21
88,0.7565217391304347,32,0,0.0,7,25,0,0.006646472882900963,4.964758169018686e-05,0.0370670078105808,104.59375,0,32,0,0.0,7,25
89,0.7652173913043478,32,0,0.0,15,17,0,0.005185845893473867,4.553960157503218e-05,0.03443403303362908,108.75,0,32,0,0.0,15,17
90,0.7739130434782608,32,0,0.0,9,23,0,0.003227264740277914,4.933517654334942e-05,0.03706659515601912,80.5625,0,32,0,0.0,9,23
91,0.782608695652174,32,0,0.0,8,24,0,0.006703184981767292,2.8409513129294472e-05,0.03443404885971404,121.90625,0,32,0,0.0,8,24
92,0.7913043478260869,32,0,0.0,8,24,0,0.004775074238138318,4.546231943399055e-05,0.035691846965877363,110.09375,0,32,0,0.0,8,24
93,0.8,32,0,0.0,12,20,0,0.005722341534368653,3.002616635875153e-05,0.03436802972977543,82.46875,0,32,0,0.0,12,20
94,0.808695652173913,32,0,0.0,8,24,0,0.004664504198926906,3.072030342778218e-05,0.037063750068872955,116.125,0,32,0,0.0,8,24
95,0.8173913043478261,32,0,0.0,10,22,0,0.0048483796656877964,2.8606251754191516e-05,0.037062942688814056,97.5,0,32,0,0.0,10,22
96,0.8260869565217391,32,0,0.0,9,23,0,0.006618270670559533,4.832588230495982e-05,0.037062203808287134,62.96875,0,32,0,0.0,9,23
97,0.8347826086956521,32,0,0.0,13,19,0,0.006034011032379524,2.9539963497039076e-05,0.037061490887199476,85.78125,0,32,0,0.0,13,19
98,0.8434782608695652,32,0,0.0,12,20,0,0.005728814131665703,4.4706587214777524e-05,0.035687487807555714,92.34375,0,32,0,0.0,12,20
99,0.8521739130434782,32,0,0.0,9,23,0,0.004612858125152539,2.9817830359090114e-05,0.03706074352313518,182.25,0,32,0,0.0,9,23
100,0.8608695652173913,32,0,0.0,13,19,0,0.004988150291075782,3.0315725226506144e-05,0.03443182545266299,111.625,0,32,0,0.0,13,19
101,0.8695652173913043,32,0,0.0,15,17,0,0.005632270085009828,4.8928989810002864e-05,0.03568706680097586,107.875,0,32,0,0.0,15,17
102,0.8782608695652174,32,0,0.0,16,16,0,0.007208088735338367,2.9977763672263255e-05,0.037060509150261337,90.375,0,32,0,0.0,16,16
103,0.8869565217391304,32,0,0.0,12,20,0,0.006627747801460051,4.968607293447809e-05,0.034431440039209116,91.53125,0,32,0,0.0,12,20
104,0.8956521739130435,32,0,0.0,9,23,0,0.004163420619838857,2.9276486496280177e-05,0.01487171959905421,161.9375,0,32,0,0.0,9,23
105,0.9043478260869565,32,0,0.0,9,23,0,0.00543084285694591,5.025798043886555e-05,0.03706003657996735,116.3125,0,32,0,0.0,9,23
106,0.9130434782608695,32,0,0.0,9,23,0,0.00540970340832622,4.8218985908614146e-05,0.033245545728530536,71.40625,0,32,0,0.0,9,23
107,0.9217391304347826,32,0,0.0,15,17,0,0.006163009866595544,2.9257641199173107e-05,0.03443094084984564,88.3125,0,32,0,0.0,15,17
108,0.9304347826086956,32,0,0.0,14,18,0,0.006965272423956771,7.573124004720387e-05,0.03705916971765658,54.875,0,32,0,0.0,14,18
109,0.9391304347826087,32,0,0.0,10,22,0,0.0033095266175298954,3.041776778463713e-05,0.0293137195566461,125.9375,0,32,0,0.0,10,22
110,0.9478260869565217,32,0,0.0,14,18,0,0.008348743853130471,2.9321946240065143e-05,0.035685357608535646,89.875,0,32,0,0.0,14,18
111,0.9565217391304348,32,0,0.0,8,24,0,0.00387975416358176,3.0441844275384314e-05,0.0370584840659833,269.53125,0,32,0,0.0,8,24
112,0.9652173913043478,32,0,0.0,12,20,0,0.0074826305354618455,8.2006281195244e-05,0.03436261723024134,43.46875,0,32,0,0.0,12,20
113,0.9739130434782609,32,0,0.0,13,19,0,0.005421383901627182,3.0505665297952932e-05,0.034362809080224925,134.78125,0,32,0,0.0,13,19
114,0.9826086956521739,32,0,0.0,12,20,0,0.007474970746876574,4.601114043599092e-05,0.035685319802223864,102.34375,0,32,0,0.0,12,20
115,0.991304347826087,32,0,0.0,14,18,0,0.005774939350300303,2.940437242955838e-05,0.03324509658615896,146.40625,0,32,0,0.0,14,18
116,1.0,32,0,0.0,22,10,0,0.0018421251235644916,0.00024109445052777716,0.008707531285971865,40.21875,0,32,0,0.0,22,10
117,1.008695652173913,32,0,0.0,20,12,0,0.0013151686721770738,3.611776798247311e-05,0.007190576843836146,117.125,0,32,0,0.0,20,12
118,1.017391304347826,32,0,0.0,23,9,0,0.003529828137804788,0.00020755798873130674,0.036238717219562205,44.71875,0,32,0,0.0,23,9
119,1.0260869565217392,32,0,0.0,17,15,0,0.002416264310345145,3.557160983784935e-05,0.0077854804302133415,99.96875,0,32,0,0.0,17,15
120,1.0347826086956522,32,0,0.0,21,11,0,0.0016240451063578736,2.8715749343758958e-05,0.008140651849559005,196.3125,0,32,0,0.0,21,11
121,1.0434782608695652,32,0,0.0,15,17,0,0.0015361339630219112,2.943753323726114e-05,0.009034640064925766,158.875,0,32,0,0.0,15,17
122,1.0521739130434782,32,0,0.0,24,8,0,0.0013090072578735628,3.260982450585179e-05,0.005650774468703276,89.6875,0,32,0,0.0,24,8
123,1.0608695652173914,32,0,0.0,17,15,0,0.0024742478512137017,3.0407747127219387e-05,0.03623927853242408,103.84375,0,32,0,0.0,17,15
124,1.0695652173913044,32,0,0.0,17,15,0,0.0016959551454621762,3.770526711178932e-05,0.007203466525759379,93.875,0,32,0,0.0,17,15
125,1.0782608695652174,32,0,0.0,22,10,0,0.0023285870830126202,3.080488447178733e-05,0.008763104064384119,98.03125,0,32,0,0.0,22,10
126,1.0869565217391304,32,0,0.0,20,12,0,0.0016408756896123659,4.494568449686401e-05,0.0071871028147510885,80.5625,0,32,0,0.0,20,12
127,1.0956521739130434,32,0,0.0,23,9,0,0.0021578230658210783,0.000147842994262703,0.009582381764042018,58.96875,0,32,0,0.0,23,9
128,1.1043478260869566,32,0,0.0,22,10,0,0.0015878500715901882,2.951505126097202e-05,0.007198258451878026,112.15625,0,32,0,0.0,22,10
129,1.1130434782608696,32,0,0.0,21,11,0,0.003120390284876944,0.0001359563813524763,0.03624050809965288,65.96875,0,32,0,0.0,21,11
130,1.1217391304347826,32,0,0.0,16,16,0,0.003221318208950439,0.00022911155124284564,0.036241344675875184,42.28125,0,32,0,0.0,16,16
131,1.1304347826086956,32,0,0.0,22,10,0,0.0023520215351646515,2.659522555090393e-05,0.011612891205782275,100.59375,0,32,0,0.0,22,10
132,1.1391304347826088,32,0,0.0,16,16,0,0.0021959684708988945,2.7630029904529118e-05,0.03624176443173378,105.21875,0,32,0,0.0,16,16
133,1.1478260869565218,32,0,0.0,20,12,0,0.0032425448773640082,3.9622653976748705e-05,0.03624089485235494,58.21875,0,32,0,0.0,20,12
134,1.1565217391304348,32,0,0.0,18,14,0,0.0029328423447995463,4.6607729053304295e-05,0.03623987744101715,98.15625,0,32,0,0.0,18,14
135,1.1652173913043478,32,0,0.0,21,11,0,0.002697205384637232,3.126952721618593e-05,0.03623863327382833,132.53125,0,32,0,0.0,21,11
136,1.173913043478261,32,0,0.0,23,9,0,0.0018506306895261944,2.869329868151331e-05,0.007782294655647287,123.71875,0,32,0,0.0,23,9
137,1.182608695652174,32,0,0.0,19,13,0,0.0018663271212392954,2.913514821834862e-05,0.007782277668337274,83.09375,0,32,0,0.0,19,13
138,1.191304347826087,32,0,0.0,22,10,0,0.00242972325961922,3.2566550974423725e-05,0.03623722459618601,150.625,0,32,0,0.0,22,10
139,1.2,32,0,0.0,21,11,0,0.0011442313309974793,2.685607794223237e-05,0.007682867856523597,211.0,0,32,0,0.0,21,11
140,1.208695652173913,32,0,0.0,20,12,0,0.0019051718038449923,8.844784540998989e-05,0.011727739634161686,61.34375,0,32,0,0.0,20,12
141,1.2173913043478262,32,0,0.0,18,14,0,0.003491615396844689,4.598951743847804e-05,0.03623805944007272,73.0625,0,32,0,0.0,18,14
142,1.2260869565217392,32,0,0.0,23,9,0,0.001515970641621148,2.9096988852295834e-05,0.007819097237365935,109.5625,0,32,0,0.0,23,9
143,1.2347826086956522,32,0,0.0,17,15,0,0.0009320608877340926,2.9183869075708478e-05,0.004762673313605253,136.90625,0,32,0,0.0,17,15
144,1.2434782608695651,32,0,0.0,19,13,0,0.003430603302136709,2.7255233655934383e-05,0.03623764890707732,99.46875,0,32,0,0.0,19,13
145,1.2521739130434784,32,0,0.0,21,11,0,0.0013746575101389554,0.00024025334102813144,0.007198880532840187,51.78125,0,32,0,0.0,21,11
146,1.2608695652173914,32,0,0.0,22,10,0,0.002506597312649894,2.7698200952609165e-05,0.03623630123284156,150.1875,0,32,0,0.0,22,10
147,1.2695652173913043,32,0,0.0,19,13,0,0.003072697939137921,2.5289146958953034e-05,0.03623546892764043,74.6875,0,32,0,0.0,19,13
148,1.2782608695652173,32,0,0.0,18,14,0,0.0015904842285544033,2.7331281990867675e-05,0.007197897716084072,173.875,0,32,0,0.0,18,14
149,1.2869565217391303,32,0,0.0,19,13,0,0.0015172861321197536,0.0001339201460343639,0.007684852442963009,56.75,0,32,0,0.0,19,13
150,1.2956521739130435,32,0,0.0,20,12,0,0.0023146987901707674,3.05042560704812e-05,0.036231804965548,152.125,0,32,0,0.0,20,12
151,1.3043478260869565,32,0,0.0,17,15,0,0.0017278278152811268,2.9726075063997308e-05,0.007686317173374909,167.59375,0,32,0,0.0,17,15
152,1.3130434782608695,32,0,0.0,20,12,0,0.0007922913498755537,2.8405915538492295e-05,0.002042341526762801,119.46875,0,32,0,0.0,20,12
153,1.3217391304347825,32,0,0.0,18,14,0,0.0010801576394802402,4.595488920263458e-05,0.006426870764877371,103.3125,0,32,0,0.0,18,14
154,1.3304347826086957,32,0,0.0,11,21,0,0.001962868454887456,3.473672726290803e-05,0.009602904147813587,132.34375,0,32,0,0.0,11,21
155,1.3391304347826087,32,0,0.0,20,12,0,0.0016165427470276343,2.627351219607566e-05,0.00958355541755716,106.9375,0,32,0,0.0,20,12
156,1.3478260869565217,32,0,0.0,18,14,0,0.0025671143220122104,3.38609705166619e-05,0.03622453097092006,133.375,0,32,0,0.0,18,14
157,1.3565217391304347,32,0,0.0,20,12,0,0.0030525154786366845,3.8831259655320846e-05,0.0362238278937421,52.78125,0,32,0,0.0,20,12
158,1.3652173913043477,32,0,0.0,16,16,0,0.0011065123867371927,3.2741325926995927e-05,0.006723197804537924,159.96875,0,32,0,0.0,16,16
159,1.373913043478261,32,0,0.0,21,11,0,0.0026742089873359473,2.875926242155819e-05,0.03622249817308397,148.90625,0,32,0,0.0,21,11
160,1.382608695652174,32,0,0.0,16,16,0,0.0023329595964128712,2.8606657474874986e-05,0.03622195335397748,156.90625,0,32,0,0.0,16,16
161,1.391304347826087,32,0,0.0,20,12,0,0.0027117686290980794,2.735685088486852e-05,0.036221309599322134,138.5,0,32,0,0.0,20,12
162,1.4,32,0,0.0,22,10,0,0.0022449296691962094,3.9645374977286435e-05,0.03622071762045898,85.09375,0,32,0,0.0,22,10
163,1.4086956521739131,32,0,0.0,17,15,0,0.0009150298441438354,2.924510867228085e-05,0.004241217190936405,177.0,0,32,0,0.0,17,15
164,1.4173913043478261,32,0,0.0,19,13,0,0.002438152930629286,3.1353557286248415e-05,0.03621983175427013,96.25,0,32,0,0.0,19,13
165,1.4260869565217391,32,0,0.0,24,8,0,0.0011832453834360879,2.91580863086448e-05,0.00899339637595556,144.625,0,32,0,0.0,24,8
166,1.434782608695652,32,0,0.0,14,18,0,0.003105111049782134,3.740211607648199e-05,0.036218258362536344,117.65625,0,32,0,0.0,14,18
167,1.4434782608695653,32,0,0.0,24,8,0,0.0026703745607653756,9.379224871601443e-05,0.03621746271257898,69.375,0,32,0,0.0,24,8
168,1.4521739130434783,32,0,0.0,17,15,0,0.0013084135267876456,2.9027928606481323e-05,0.005936393856453258,225.5,0,32,0,0.0,17,15
169,1.4608695652173913,32,0,0.0,18,14,0,0.0028948012844976965,3.079374454845475e-05,0.0362164616999781,99.28125,0,32,0,0.0,18,14
170,1.4695652173913043,32,0,0.0,21,11,0,0.002449670506246257,3.102631515751844e-05,0.008291777119666605,101.3125,0,32,0,0.0,21,11
171,1.4782608695652173,32,0,0.0,18,14,0,0.001417247340622534,0.00020192935180303196,0.007190809952894526,53.0625,0,32,0,0.0,18,14
172,1.4869565217391305,32,0,0.0,29,3,0,0.002498181203196496,0.00021273095182987648,0.036214090750939995,56.28125,0,32,0,0.0,29,3
173,1.4956521739130435,32,0,0.0,20,12,0,0.0027478590606569934,2.900417668230293e-05,0.036213596123476265,143.6875,0,32,0,0.0,20,12
174,1.5043478260869565,32,0,0.0,19,13,0,0.0030976384172669673,3.948500758650499e-05,0.036213116945329006,152.34375,0,32,0,0.0,19,13
175,1.5130434782608695,32,0,0.0,17,15,0,0.0014843525507537301,3.1593819778579066e-05,0.010851568935869187,133.625,0,32,0,0.0,17,15
176,1.5217391304347827,32,0,0.0,20,12,0,0.0014292046844866205,3.0127227094206522e-05,0.007209486510994179,144.46875,0,32,0,0.0,20,12
177,1.5304347826086957,32,0,0.0,17,15,0,0.002652728751534352,3.4741782910346855e-05,0.03621112682520321,93.71875,0,32,0,0.0,17,15
178,1.5391304347826087,32,0,0.0,22,10,0,0.0037144310530413806,3.884235462237589e-05,0.036210580476027765,100.9375,0,32,0,0.0,22,10
179,1.5478260869565217,32,0,0.0,22,10,0,0.0033789016339554356,2.9124698123787045e-05,0.03621000742181407,114.65625,0,32,0,0.0,22,10
180,1.5565217391304347,32,0,0.0,22,10,0,0.003139074316509151,3.32175706164298e-05,0.03620948738047065,97.5,0,32,0,0.0,22,10
181,1.565217391304348,32,0,0.0,21,11,0,0.003247622798271699,2.8487443238856683e-05,0.03620892560910294,79.78125,0,32,0,0.0,21,11
182,1.5739130434782609,32,0,0.0,17,15,0,0.0024711174770794065,3.807232480781929e-05,0.036208486964928795,84.75,0,32,0,0.0,17,15
183,1.5826086956521739,32,0,0.0,16,16,0,0.0011585451615194198,2.566077898224236e-05,0.0066363092125514105,158.53125,0,32,0,0.0,16,16
184,1.5913043478260869,32,0,0.0,23,9,0,0.00234866426220661,3.676536912581344e-05,0.03620690103736167,137.0,0,32,0,0.0,23,9
185,1.6,32,0,0.0,21,11,0,0.0016785621902144449,4.059180993622199e-05,0.005736210382951138,75.90625,0,32,0,0.0,21,11
186,1.608695652173913,32,0,0.0,14,18,0,0.0010851025840917434,3.694309512648964e-05,0.007788403730424144,121.15625,0,32,0,0.0,14,18
