global_step,epoch,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch
17,0.1391304347826087,32,0,0.0,11,21,0,0.002624531871654971,2.8113772330732432e-05,0.023467347623828464,356.8125,0,32,0,0.0,11,21
18,0.14782608695652175,32,0,0.0,11,21,0,0.005810234076082523,9.387434822575506e-05,0.07081706663717956,122.375,0,32,0,0.0,11,21
19,0.1565217391304348,32,0,0.0,12,20,0,0.004596606224151438,5.541431903579806e-05,0.07081812149572013,302.5625,0,32,0,0.0,12,20
20,0.16521739130434782,32,0,0.0,15,17,0,0.0027781156789639595,3.0853395180591597e-05,0.01561643789714328,208.03125,0,32,0,0.0,15,17
21,0.17391304347826086,32,0,0.0,13,19,0,0.0038964048598274206,2.9538703023976227e-05,0.02170467361384487,185.65625,0,32,0,0.0,13,19
22,0.1826086956521739,32,0,0.0,11,21,0,0.00485298342318601,3.749439601570604e-05,0.07081842987136193,186.71875,0,32,0,0.0,11,21
23,0.19130434782608696,32,0,0.0,17,15,0,0.002736099868704882,2.746200122057159e-05,0.02388505821250484,299.65625,0,32,0,0.0,17,15
24,0.2,32,0,0.0,12,20,0,0.0037194261580130606,2.8924760525347474e-05,0.07081703860340324,376.71875,0,32,0,0.0,12,20
25,0.20869565217391303,32,0,0.0,11,21,0,0.001571973274021355,2.955516903066922e-05,0.00995570520451023,437.96875,0,32,0,0.0,11,21
26,0.21739130434782608,32,0,0.0,12,20,0,0.0060223999114552285,3.5033695289255615e-05,0.0708153474653566,209.25,0,32,0,0.0,12,20
27,0.22608695652173913,32,0,0.0,13,19,0,0.0026710894305489465,5.290082924201609e-05,0.012914467546792926,182.96875,0,32,0,0.0,13,19
28,0.23478260869565218,32,0,0.0,9,23,0,0.004185282716409402,3.651541346939673e-05,0.07081293989650435,263.75,0,32,0,0.0,9,23
29,0.24347826086956523,32,0,0.0,9,23,0,0.0033165447636517645,5.810388970218287e-05,0.02328571806726614,173.78125,0,32,0,0.0,9,23
30,0.25217391304347825,32,0,0.0,12,20,0,0.004445884424262852,2.7131985720917334e-05,0.06579595435019864,487.6875,0,32,0,0.0,12,20
31,0.2608695652173913,32,0,0.0,9,23,0,0.005450645796804202,2.8008827239898907e-05,0.07080813211866188,189.25,0,32,0,0.0,9,23
32,0.26956521739130435,32,0,0.0,10,22,0,0.002122672550418032,3.2469501628408235e-05,0.014747228636319791,301.15625,0,32,0,0.0,10,22
33,0.2782608695652174,32,0,0.0,15,17,0,0.00446110468121783,3.251988663393459e-05,0.03492467641995175,191.0,0,32,0,0.0,15,17
34,0.28695652173913044,32,0,0.0,10,22,0,0.0049618057401570985,3.705104014082554e-05,0.07080129409895115,218.84375,0,32,0,0.0,10,22
35,0.2956521739130435,32,0,0.0,17,15,0,0.004849737276878195,0.00011223642596257783,0.07079881519797553,150.1875,0,32,0,0.0,17,15
36,0.30434782608695654,32,0,0.0,17,15,0,0.004627969433515542,3.4620191002828046e-05,0.06578401817358948,194.40625,0,32,0,0.0,17,15
37,0.3130434782608696,32,0,0.0,14,18,0,0.004223101154810347,2.902092352114383e-05,0.06578144334159558,310.46875,0,32,0,0.0,14,18
38,0.3217391304347826,32,0,0.0,11,21,0,0.00434821556637551,9.33062148048e-05,0.06577856981305498,221.96875,0,32,0,0.0,11,21
39,0.33043478260869563,32,0,0.0,9,23,0,0.002906646331818672,2.779338042875641e-05,0.016271634178943745,427.1875,0,32,0,0.0,9,23
40,0.3391304347826087,32,0,0.0,13,19,0,0.0025307627574833796,2.8977722149149992e-05,0.011593021827494507,337.40625,0,32,0,0.0,13,19
41,0.34782608695652173,32,0,0.0,13,19,0,0.004887564181516696,2.8409646751608356e-05,0.07078075832699329,399.09375,0,32,0,0.0,13,19
42,0.3565217391304348,32,0,0.0,9,23,0,0.001970675948276623,2.8950116014718305e-05,0.02387903493173575,446.8125,0,32,0,0.0,9,23
43,0.3652173913043478,32,0,0.0,13,19,0,0.004627182021817604,5.116976927972833e-05,0.0707746645670555,213.53125,0,32,0,0.0,13,19
44,0.3739130434782609,32,0,0.0,13,19,0,0.004235881086453826,2.8048718676307108e-05,0.0351811600122968,374.1875,0,32,0,0.0,13,19
45,0.3826086956521739,32,0,0.0,8,24,0,0.0031865896925836043,2.7466235586919897e-05,0.01614331053172161,328.65625,0,32,0,0.0,8,24
46,0.391304347826087,32,0,0.0,13,19,0,0.005426332583986355,2.8825011945364205e-05,0.07076615183540108,442.96875,0,32,0,0.0,13,19
47,0.4,32,0,0.0,13,19,0,0.0035084002971349057,5.149941514304971e-05,0.021647748295872196,245.9375,0,32,0,0.0,13,19
48,0.40869565217391307,32,0,0.0,12,20,0,0.0029862918945627965,2.8532251816688958e-05,0.021647016685925467,221.9375,0,32,0,0.0,12,20
49,0.41739130434782606,32,0,0.0,9,23,0,0.003112859692851835,2.9453426145429624e-05,0.034906263904694895,322.46875,0,32,0,0.0,9,23
50,0.4260869565217391,32,0,0.0,14,18,0,0.0025426041812588434,2.8386815591826164e-05,0.013570186533905638,358.78125,0,32,0,0.0,14,18
51,0.43478260869565216,32,0,0.0,12,20,0,0.006633508234775523,2.92229670990309e-05,0.0698062538781902,296.4375,0,32,0,0.0,12,20
52,0.4434782608695652,32,0,0.0,17,15,0,0.0020950542332176993,3.3655739725526535e-05,0.014634212597746245,370.9375,0,32,0,0.0,17,15
53,0.45217391304347826,32,0,0.0,12,20,0,0.006411074973250279,0.0001487540417775553,0.07074054736799285,139.0625,0,32,0,0.0,12,20
54,0.4608695652173913,32,0,0.0,11,21,0,0.005614304017280974,2.920133430920449e-05,0.06573255588701725,249.0,0,32,0,0.0,11,21
55,0.46956521739130436,32,0,0.0,12,20,0,0.004027583936125017,2.8255954824774235e-05,0.019679814667193898,456.5,0,32,0,0.0,12,20
56,0.4782608695652174,32,0,0.0,13,19,0,0.003861108304591528,5.721428555810905e-05,0.03268759975904225,205.21875,0,32,0,0.0,13,19
57,0.48695652173913045,32,0,0.0,13,19,0,0.0047663574547001765,5.835178991090008e-05,0.03580409176646536,188.15625,0,32,0,0.0,13,19
58,0.4956521739130435,32,0,0.0,13,19,0,0.004395694424675095,2.1129715874286933e-05,0.07071766372661083,380.625,0,32,0,0.0,13,19
59,0.5043478260869565,32,0,0.0,11,21,0,0.0051107189519891735,2.7884545867743008e-05,0.07071328747418493,452.0,0,32,0,0.0,11,21
60,0.5130434782608696,32,0,0.0,12,20,0,0.004897635160669628,5.5351760224284334e-05,0.07071020924417044,216.9375,0,32,0,0.0,12,20
61,0.5217391304347826,32,0,0.0,12,20,0,0.004907801245945446,3.747919287181238e-05,0.07070737595715165,227.3125,0,32,0,0.0,12,20
62,0.5304347826086957,32,0,0.0,14,18,0,0.002123850205376363,2.797539183633778e-05,0.012919518160185502,287.28125,0,32,0,0.0,14,18
63,0.5391304347826087,32,0,0.0,13,19,0,0.005278858785499944,2.966387215889495e-05,0.07070148109884627,234.59375,0,32,0,0.0,13,19
64,0.5478260869565217,32,0,0.0,12,20,0,0.0035549912749378437,2.8992617840619408e-05,0.02343148239383772,277.0,0,32,0,0.0,12,20
65,0.5565217391304348,32,0,0.0,13,19,0,0.008674157865428963,2.886794606116485e-05,0.07069420241837764,353.09375,0,32,0,0.0,13,19
66,0.5652173913043478,32,0,0.0,11,21,0,0.006857245673918018,5.892490426619084e-05,0.07069004668667048,202.75,0,32,0,0.0,11,21
67,0.5739130434782609,32,0,0.0,12,20,0,0.005614680326818897,2.941669856885151e-05,0.070685630085095,390.4375,0,32,0,0.0,12,20
68,0.5826086956521739,32,0,0.0,8,24,0,0.005402245351156581,2.854933487086669e-05,0.06568530482578597,439.96875,0,32,0,0.0,8,24
69,0.591304347826087,32,0,0.0,13,19,0,0.004081575993014312,2.9382562662351025e-05,0.07067653844004068,397.09375,0,32,0,0.0,13,19
70,0.6,32,0,0.0,12,20,0,0.0034789705530454506,5.3701107838113466e-05,0.07067194934351899,271.84375,0,32,0,0.0,12,20
71,0.6086956521739131,32,0,0.0,14,18,0,0.0026764028329578082,3.588989007650249e-05,0.022152673175633762,210.59375,0,32,0,0.0,14,18
72,0.6173913043478261,32,0,0.0,8,24,0,0.002367695528390539,2.6717862374947445e-05,0.02325003071559372,368.28125,0,32,0,0.0,8,24
73,0.6260869565217392,32,0,0.0,14,18,0,0.0037838040149769355,2.6294016353733918e-05,0.07065872686813043,438.15625,0,32,0,0.0,14,18
74,0.6347826086956522,32,0,0.0,12,20,0,0.00405298851114386,2.7788956719187805e-05,0.061022942976226055,314.59375,0,32,0,0.0,12,20
75,0.6434782608695652,32,0,0.0,12,20,0,0.008610436806212313,3.1795653553623095e-05,0.07157307002924632,234.875,0,32,0,0.0,12,20
76,0.6521739130434783,32,0,0.0,11,21,0,0.002408723717136642,2.606796692629425e-05,0.015057458081052692,351.84375,0,32,0,0.0,11,21
77,0.6608695652173913,32,0,0.0,14,18,0,0.0065218178056432865,4.7310944607734866e-05,0.07064100724717715,210.8125,0,32,0,0.0,14,18
78,0.6695652173913044,32,0,0.0,11,21,0,0.005869909189731693,2.847194250487495e-05,0.07063610630562393,230.84375,0,32,0,0.0,11,21
79,0.6782608695652174,32,0,0.0,12,20,0,0.006234162731829082,3.0169513983472698e-05,0.07063144961257503,263.25,0,32,0,0.0,12,20
80,0.6869565217391305,32,0,0.0,12,20,0,0.005729641093955655,2.871196458368518e-05,0.07062707031152585,350.875,0,32,0,0.0,12,20
81,0.6956521739130435,32,0,0.0,12,20,0,0.0056040503308805445,2.910412131251799e-05,0.07062316483576353,190.5625,0,32,0,0.0,12,20
82,0.7043478260869566,32,0,0.0,8,24,0,0.008063362780627643,3.022372434592033e-05,0.07155599735156132,187.03125,0,32,0,0.0,8,24
83,0.7130434782608696,32,0,0.0,7,25,0,0.0029602162508808915,2.5507350325708118e-05,0.014778454134064782,294.40625,0,32,0,0.0,7,25
84,0.7217391304347827,32,0,0.0,13,19,0,0.006898457801102781,2.6349781651755997e-05,0.06562544915637328,267.46875,0,32,0,0.0,13,19
85,0.7304347826086957,32,0,0.0,7,25,0,0.005793075186051171,2.8477117935310428e-05,0.070607722821977,501.03125,0,32,0,0.0,7,25
86,0.7391304347826086,32,0,0.0,12,20,0,0.004196788928837839,3.58696850969269e-05,0.07060430599826943,248.96875,0,32,0,0.0,12,20
87,0.7478260869565218,32,0,0.0,9,23,0,0.0037433517358317803,2.8143706392099343e-05,0.03242313134519318,369.09375,0,32,0,0.0,9,23
88,0.7565217391304347,32,0,0.0,6,26,0,0.0064716047532320745,2.4378330453350992e-05,0.0705975800472816,363.40625,0,32,0,0.0,6,26
89,0.7652173913043478,32,0,0.0,6,26,0,0.0022486992462674533,3.218906329179276e-05,0.021756313511926535,398.34375,0,32,0,0.0,6,26
90,0.7739130434782608,32,0,0.0,13,19,0,0.008132537666476737,2.898858660632634e-05,0.07059125520247791,308.5625,0,32,0,0.0,13,19
91,0.782608695652174,32,0,0.0,12,20,0,0.004506937307739349,2.9768107074626892e-05,0.0705882506475281,447.65625,0,32,0,0.0,12,20
92,0.7913043478260869,32,0,0.0,13,19,0,0.00391557350957859,2.7184692130526587e-05,0.07058511092774515,399.8125,0,32,0,0.0,13,19
93,0.8,32,0,0.0,17,15,0,0.0042230637775292216,5.5454818208755944e-05,0.07058252405629553,198.34375,0,32,0,0.0,17,15
94,0.808695652173913,32,0,0.0,6,26,0,0.006640959967848786,3.567620340074356e-05,0.07058008421826628,244.71875,0,32,0,0.0,6,26
95,0.8173913043478261,32,0,0.0,7,25,0,0.00350270362140947,3.2067639240786494e-05,0.035090514562796306,319.40625,0,32,0,0.0,7,25
96,0.8260869565217391,32,0,0.0,11,21,0,0.005433366855337004,2.6485891237617846e-05,0.07057582246075844,295.9375,0,32,0,0.0,11,21
97,0.8347826086956521,32,0,0.0,12,20,0,0.0070906305786409204,2.786896917203453e-05,0.07057364419003181,330.9375,0,32,0,0.0,12,20
98,0.8434782608695652,32,0,0.0,11,21,0,0.004192442743927473,2.5966142929416344e-05,0.07057135348532338,409.34375,0,32,0,0.0,11,21
99,0.8521739130434782,32,0,0.0,14,18,0,0.007023000397724202,2.9902077026915912e-05,0.07056914606217828,247.5625,0,32,0,0.0,14,18
100,0.8608695652173913,32,0,0.0,16,16,0,0.0031305989936485953,3.432056192876305e-05,0.023390429429613203,304.53125,0,32,0,0.0,16,16
101,0.8695652173913043,32,0,0.0,15,17,0,0.005800183881069461,2.7859804694361582e-05,0.07056409682217565,402.75,0,32,0,0.0,15,17
102,0.8782608695652174,32,0,0.0,17,15,0,0.0034881271473499722,2.784283526794196e-05,0.023388996619498524,259.5625,0,32,0,0.0,17,15
103,0.8869565217391304,32,0,0.0,11,21,0,0.005076612106778648,2.6021413275623495e-05,0.06557964167485458,284.9375,0,32,0,0.0,11,21
104,0.8956521739130435,32,0,0.0,15,17,0,0.002653839721488152,3.07226669908629e-05,0.012928973403542217,323.59375,0,32,0,0.0,15,17
105,0.9043478260869565,32,0,0.0,15,17,0,0.002783009548179023,3.2730359351574213e-05,0.023839737334625827,393.5,0,32,0,0.0,15,17
106,0.9130434782608695,32,0,0.0,10,22,0,0.004728464916677847,2.8066379509468063e-05,0.07054916138590968,398.21875,0,32,0,0.0,10,22
107,0.9217391304347826,32,0,0.0,12,20,0,0.006693262767854656,0.00011551725383755868,0.07054653002637319,85.125,0,32,0,0.0,12,20
108,0.9304347826086956,32,0,0.0,14,18,0,0.004888962233743164,2.3524585755657314e-05,0.07054384349141152,267.3125,0,32,0,0.0,14,18
109,0.9391304347826087,32,0,0.0,11,21,0,0.002695627524477469,3.6144960139601036e-05,0.00979138384668306,205.9375,0,32,0,0.0,11,21
110,0.9478260869565217,32,0,0.0,8,24,0,0.00607510305702188,5.186531699765956e-05,0.06556174302710464,175.34375,0,32,0,0.0,8,24
111,0.9565217391304348,32,0,0.0,19,13,0,0.003563821787584991,2.9393822599837227e-05,0.023382055782281006,241.65625,0,32,0,0.0,19,13
112,0.9652173913043478,32,0,0.0,12,20,0,0.0026184091681305077,3.297667411661048e-05,0.01187591584361549,266.25,0,32,0,0.0,12,20
113,0.9739130434782609,32,0,0.0,12,20,0,0.006497194277692677,0.000114999483390288,0.07052493207141694,135.8125,0,32,0,0.0,12,20
114,0.9826086956521739,32,0,0.0,11,21,0,0.003061027997641296,3.620565172105807e-05,0.02159993755837048,250.90625,0,32,0,0.0,11,21
115,0.991304347826087,32,0,0.0,15,17,0,0.001774871722925521,2.8962685412113545e-05,0.008906902298116163,346.25,0,32,0,0.0,15,17
116,1.0,32,0,0.0,15,17,0,0.0007751299780915775,4.793616044165808e-05,0.004185996976621818,244.84375,0,32,0,0.0,15,17
117,1.008695652173913,32,0,0.0,15,17,0,0.0005038979005221615,5.6273873311144715e-05,0.003536863144138822,259.09375,0,32,0,0.0,15,17
118,1.017391304347826,32,0,0.0,16,16,0,0.0006955291415059004,5.3917175496912615e-05,0.004428720353261287,282.46875,0,32,0,0.0,16,16
119,1.0260869565217392,32,0,0.0,13,19,0,0.0006994803186570349,0.00010359923630162242,0.0036898765947507794,171.84375,0,32,0,0.0,13,19
120,1.0347826086956522,32,0,0.0,16,16,0,0.00098383998344219,7.902388109109365e-05,0.004787224663115827,195.53125,0,32,0,0.0,16,16
121,1.0434782608695652,32,0,0.0,14,18,0,0.0007576114092421711,7.338224737988547e-05,0.0047729072399031024,208.09375,0,32,0,0.0,14,18
122,1.0521739130434782,32,0,0.0,16,16,0,0.0005789642510573938,5.5741929552123385e-05,0.0019457193264655868,194.71875,0,32,0,0.0,16,16
123,1.0608695652173914,32,0,0.0,14,18,0,0.0005461524899515666,5.7748291857843445e-05,0.00446838176681487,284.15625,0,32,0,0.0,14,18
124,1.0695652173913044,32,0,0.0,12,20,0,0.00046689407041684784,0.00011722150828402677,0.001379963830136067,219.0625,0,32,0,0.0,12,20
125,1.0782608695652174,32,0,0.0,16,16,0,0.0008197591397062722,5.0918696713032206e-05,0.003930230943501143,198.21875,0,32,0,0.0,16,16
126,1.0869565217391304,32,0,0.0,14,18,0,0.0006268049511596052,8.028237933912659e-05,0.004199319405438171,226.84375,0,32,0,0.0,14,18
127,1.0956521739130434,32,0,0.0,14,18,0,0.0008518958484375809,5.4470112539720603e-05,0.004026381827674122,221.75,0,32,0,0.0,14,18
128,1.1043478260869566,32,0,0.0,13,19,0,0.0006071045493561786,7.877499304297065e-05,0.004609788434056685,218.75,0,32,0,0.0,13,19
129,1.1130434782608696,32,0,0.0,8,24,0,0.0010658934185235802,0.00013990148884779086,0.004156036980429878,143.0625,0,32,0,0.0,8,24
130,1.1217391304347826,32,0,0.0,14,18,0,0.0008646023882541438,7.272653923380399e-05,0.004624830497540167,189.0,0,32,0,0.0,14,18
131,1.1304347826086956,32,0,0.0,16,16,0,0.000782897885473351,5.404011362054008e-05,0.004774032641078006,198.53125,0,32,0,0.0,16,16
132,1.1391304347826088,32,0,0.0,8,24,0,0.0005194795835156245,4.929531348384693e-05,0.0016341342396417728,259.25,0,32,0,0.0,8,24
133,1.1478260869565218,32,0,0.0,13,19,0,0.0009693424156660414,0.00011316474748955218,0.004609418337480191,161.75,0,32,0,0.0,13,19
134,1.1565217391304348,32,0,0.0,7,25,0,0.0007108453990320504,5.076129766711621e-05,0.004198185702804698,237.4375,0,32,0,0.0,7,25
135,1.1652173913043478,32,0,0.0,12,20,0,0.0007081972275857145,0.0002006695687441653,0.004020413104748438,145.78125,0,32,0,0.0,12,20
136,1.173913043478261,32,0,0.0,11,21,0,0.0006212357394885174,8.049410473352252e-05,0.002798530033849997,196.59375,0,32,0,0.0,11,21
137,1.182608695652174,32,0,0.0,17,15,0,0.0009408656966871381,0.00011575992040080912,0.004310953735721822,179.6875,0,32,0,0.0,17,15
138,1.191304347826087,32,0,0.0,9,23,0,0.0005126102418278381,5.379653982266046e-05,0.001354592979162192,209.65625,0,32,0,0.0,9,23
139,1.2,32,0,0.0,13,19,0,0.0007772115820794956,5.672327879942346e-05,0.004113682049252018,208.0,0,32,0,0.0,13,19
140,1.208695652173913,32,0,0.0,11,21,0,0.000618744370242542,5.903892945055195e-05,0.0014988953029016355,173.0,0,32,0,0.0,11,21
141,1.2173913043478262,32,0,0.0,14,18,0,0.0006353907134274997,8.321011857718934e-05,0.0028914002671810266,184.1875,0,32,0,0.0,14,18
142,1.2260869565217392,32,0,0.0,14,18,0,0.0006872472346380141,9.564707705849564e-05,0.003840569862056295,192.375,0,32,0,0.0,14,18
143,1.2347826086956522,32,0,0.0,19,13,0,0.0005407825082033564,7.966663407510356e-05,0.0020433304145188276,218.28125,0,32,0,0.0,19,13
144,1.2434782608695651,32,0,0.0,12,20,0,0.0006578860295540077,8.576379017775619e-05,0.002171976301862937,181.3125,0,32,0,0.0,12,20
145,1.2521739130434784,32,0,0.0,13,19,0,0.0005333970774175723,5.449799087426903e-05,0.0030869530650620754,289.75,0,32,0,0.0,13,19
146,1.2608695652173914,32,0,0.0,20,12,0,0.0008293878411064515,0.00011574766957953242,0.0027983819052497957,159.25,0,32,0,0.0,20,12
147,1.2695652173913043,32,0,0.0,14,18,0,0.0007651264145394972,7.460938985530868e-05,0.0037566075523694977,196.90625,0,32,0,0.0,14,18
148,1.2782608695652173,32,0,0.0,18,14,0,0.0007644890752273235,7.809497711142373e-05,0.004197756053228639,200.46875,0,32,0,0.0,18,14
149,1.2869565217391303,32,0,0.0,14,18,0,0.0007056363542080838,8.118057900223988e-05,0.0034043193312275153,217.25,0,32,0,0.0,14,18
150,1.2956521739130435,32,0,0.0,12,20,0,0.0007065470064731051,0.00013297294723092038,0.004025111802515614,184.5,0,32,0,0.0,12,20
151,1.3043478260869565,32,0,0.0,10,22,0,0.0005993082063631935,5.340638709638943e-05,0.002109492433807281,227.3125,0,32,0,0.0,10,22
152,1.3130434782608695,32,0,0.0,20,12,0,0.0006797505505830645,7.871037398727427e-05,0.004469827842027944,198.46875,0,32,0,0.0,20,12
153,1.3217391304347825,32,0,0.0,10,22,0,0.000692128332388532,5.3274115264487366e-05,0.004021852062544796,237.15625,0,32,0,0.0,10,22
154,1.3304347826086957,32,0,0.0,13,19,0,0.0006706187630929275,5.308183570064057e-05,0.005157500396897006,263.6875,0,32,0,0.0,13,19
155,1.3391304347826087,32,0,0.0,10,22,0,0.00038531115790611955,5.417657379639794e-05,0.0021633438562943348,283.8125,0,32,0,0.0,10,22
156,1.3478260869565217,32,0,0.0,18,14,0,0.0008437225068945501,7.969245367657102e-05,0.0032001458020340105,166.3125,0,32,0,0.0,18,14
157,1.3565217391304347,32,0,0.0,11,21,0,0.000508251123828877,4.8615060938100995e-05,0.0036889876450009675,240.03125,0,32,0,0.0,11,21
158,1.3652173913043477,32,0,0.0,14,18,0,0.0007766813214997888,6.621365490461899e-05,0.004408520541164878,197.65625,0,32,0,0.0,14,18
159,1.373913043478261,32,0,0.0,16,16,0,0.0007279415837232319,0.00013875128976428646,0.0022769458957964048,165.78125,0,32,0,0.0,16,16
160,1.382608695652174,32,0,0.0,13,19,0,0.0005682296899140402,5.064351069112533e-05,0.002111098319262075,209.40625,0,32,0,0.0,13,19
161,1.391304347826087,32,0,0.0,14,18,0,0.000756399451090173,5.3442379734795286e-05,0.0022828800249681557,176.375,0,32,0,0.0,14,18
162,1.4,32,0,0.0,15,17,0,0.0007614326488395798,5.395745969891026e-05,0.004797304505358879,195.4375,0,32,0,0.0,15,17
163,1.4086956521739131,32,0,0.0,11,21,0,0.0007356224886831381,5.1180468643993256e-05,0.0031331715019854685,183.09375,0,32,0,0.0,11,21
164,1.4173913043478261,32,0,0.0,13,19,0,0.0005177827271256245,5.749762869353911e-05,0.0021905526125990723,228.75,0,32,0,0.0,13,19
165,1.4260869565217391,32,0,0.0,18,14,0,0.0009270043293238726,0.00011535104341204443,0.00493550026535739,169.25,0,32,0,0.0,18,14
166,1.434782608695652,32,0,0.0,12,20,0,0.0008384920047692364,5.1802996533555616e-05,0.00477683866350261,224.46875,0,32,0,0.0,12,20
167,1.4434782608695653,32,0,0.0,11,21,0,0.0007029644935529253,0.00016632978110328643,0.0040251752254573895,150.375,0,32,0,0.0,11,21
168,1.4521739130434783,32,0,0.0,15,17,0,0.0007625690992094412,5.2739929835665256e-05,0.0027979829199723106,204.75,0,32,0,0.0,15,17
169,1.4608695652173913,32,0,0.0,9,23,0,0.0008778043189551039,5.256844770743942e-05,0.003109879573917333,198.25,0,32,0,0.0,9,23
170,1.4695652173913043,32,0,0.0,14,18,0,0.0007637598559466431,0.0001377740836697388,0.004788200108041744,173.59375,0,32,0,0.0,14,18
171,1.4782608695652173,32,0,0.0,13,19,0,0.0005942139195332433,6.796564588784174e-05,0.004606015864629025,235.84375,0,32,0,0.0,13,19
172,1.4869565217391305,32,0,0.0,20,12,0,0.0006764224628732924,0.00010753681703169341,0.0034823276280207317,170.03125,0,32,0,0.0,20,12
173,1.4956521739130435,32,0,0.0,15,17,0,0.0008144030406564293,8.704271316257036e-05,0.004114730151178921,167.375,0,32,0,0.0,15,17
174,1.5043478260869565,32,0,0.0,12,20,0,0.0005231238423339605,5.265397655046148e-05,0.004025334744855571,233.4375,0,32,0,0.0,12,20
175,1.5130434782608695,32,0,0.0,10,22,0,0.000795468229659532,7.539902567969658e-05,0.0041577983765997304,196.46875,0,32,0,0.0,10,22
176,1.5217391304347827,32,0,0.0,17,15,0,0.0005579649355968636,0.0001412918113053875,0.001986781977771969,191.46875,0,32,0,0.0,17,15
177,1.5304347826086957,32,0,0.0,15,17,0,0.0006079462367233072,5.301902848915589e-05,0.0031774054752552253,214.4375,0,32,0,0.0,15,17
178,1.5391304347826087,32,0,0.0,16,16,0,0.0008856976338874718,0.0001492396185780788,0.004802202842647617,182.125,0,32,0,0.0,16,16
179,1.5478260869565217,32,0,0.0,12,20,0,0.0005494101583400645,0.00011532414057870776,0.0023710700700155063,199.15625,0,32,0,0.0,12,20
180,1.5565217391304347,32,0,0.0,18,14,0,0.0006366662830527601,5.184304203735468e-05,0.0027528574268862777,213.53125,0,32,0,0.0,18,14
181,1.565217391304348,32,0,0.0,8,24,0,0.0007858866784141895,4.824944865292053e-05,0.0039018928201484484,226.40625,0,32,0,0.0,8,24
182,1.5739130434782609,32,0,0.0,16,16,0,0.000824418364973377,0.00013049304546339623,0.0036899883611803417,182.25,0,32,0,0.0,16,16
183,1.5826086956521739,32,0,0.0,15,17,0,0.0007137734894658098,5.33986154054642e-05,0.004007089167476918,227.25,0,32,0,0.0,15,17
184,1.5913043478260869,32,0,0.0,18,14,0,0.0007703448601638133,7.681191392716659e-05,0.0042138938413224135,190.28125,0,32,0,0.0,18,14
185,1.6,32,0,0.0,9,23,0,0.0005480560897207509,5.61384977233173e-05,0.0014666744294753243,208.46875,0,32,0,0.0,9,23
186,1.608695652173913,32,0,0.0,13,19,0,0.0007006841876104626,0.00011255951752506723,0.0030868905694373325,175.875,0,32,0,0.0,13,19
