global_step,epoch,train/loss,time/wall_clock_sec,time/step_time_sec,sampler/query_norm,correction/weight_mean,correction/weight_min,correction/weight_max,correction/weight_clipped_frac,lsh/refresh_count,lsh/refresh_time_sec,sampler/p_mean,sampler/p_min,sampler/p_max,sampler/cp_mean,sampler/cpK_mean,sampler/bucket_size_mean,sampler/bucket_size_max,sampler/attempts_mean,sampler/fallback_rate,sampler/probability_clamped_frac,sampler/unique_count,sampler/duplicate_count,sampler/duplicate_frac,sampler/resample_count_mean,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch,sampler/coverage_so_far,lsh/initial_refresh_time_sec,lsh/representation_norm_mean,lsh/representation_norm_std,lsh/representation_cosine_mean,lsh/representation_cosine_drift_mean,lsh/representation_cosine_drift_p95,lsh/bucket_assignment_changed_frac
11,0.08695652173913043,0.67649245262146,2.7263975143432617,0.11810827255249023,0.8029680848121643,1.0,1.0,1.0,0.0,1,0.0,0.005286290874385058,2.9502274809029292e-05,0.07079699533741769,0.5020298762373782,0.06366561187200663,343.875,2323.0,1.3125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.005286290874385058,2.9502274809029292e-05,0.07079699533741769,343.875,0,32,0,0.0,14,18,0.0806979280261723,,,,,,,
12,0.09565217391304348,0.6621375679969788,2.963235378265381,0.11811113357543945,0.8029568195343018,1.0,1.0,1.0,0.0,1,0.0,0.00773026672532661,5.711611353220921e-05,0.07080147596152839,0.5024072591793005,0.06387292261560473,201.375,1172.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.00773026672532661,5.711611353220921e-05,0.07080147596152839,201.375,0,32,0,0.0,14,18,0.08642311886586695,,,,,,,
13,0.10434782608695652,0.6346737146377563,3.1984035968780518,0.11743402481079102,0.8029468059539795,1.0,1.0,1.0,0.0,1,0.0,0.002744459059246532,2.8673979669565538e-05,0.02328660902079624,0.5027753938796868,0.06403311514560332,299.65625,2326.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.002744459059246532,2.8673979669565538e-05,0.02328660902079624,299.65625,0,32,0,0.0,12,20,0.09187568157033806,,,,,,,
14,0.11304347826086956,0.6718358397483826,3.4195516109466553,0.10286307334899902,0.8029385209083557,1.0,1.0,1.0,0.0,1,0.0,0.004996967443337056,3.084093030521146e-05,0.07080864450172752,0.5018946161045466,0.06363176717838748,355.5,2331.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.004996967443337056,3.084093030521146e-05,0.07080864450172752,355.5,0,32,0,0.0,13,19,0.09732824427480916,,,,,,,
15,0.12173913043478261,0.6141525506973267,3.6738121509552,0.11903238296508789,0.8029295802116394,1.0,1.0,1.0,0.0,1,0.0,0.0019695358856936834,2.8768304612100497e-05,0.01885085856367224,0.5032988820536362,0.06435097291252073,543.28125,2330.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0019695358856936834,2.8768304612100497e-05,0.01885085856367224,543.28125,0,32,0,0.0,11,21,0.10387131952017448,,,,,,,
16,0.13043478260869565,0.6327221989631653,3.904973268508911,0.11138916015625,0.8029221892356873,1.0,1.0,1.0,0.0,1,0.0,0.0041256188736597185,4.898927486051374e-05,0.03582698502365374,0.50246229025882,0.06391724233484669,171.71875,1174.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0041256188736597185,4.898927486051374e-05,0.03582698502365374,171.71875,0,32,0,0.0,12,20,0.10905125408942203,,,,,,,
17,0.1391304347826087,0.5890575647354126,4.148644208908081,0.11762714385986328,0.8029153347015381,1.0,1.0,1.0,0.0,1,0.0,0.002624531871654971,2.8113772330732432e-05,0.023467347623828464,0.503008048924146,0.06418619496931571,356.8125,2331.0,1.21875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.002624531871654971,2.8113772330732432e-05,0.023467347623828464,356.8125,0,32,0,0.0,11,21,0.11368593238822247,,,,,,,
18,0.14782608695652175,0.6010681390762329,4.371607780456543,0.10261392593383789,0.8029108047485352,1.0,1.0,1.0,0.0,1,0.0,0.005810234076082523,9.387434822575506e-05,0.07081706663717956,0.5037022537875058,0.06450609821795472,122.375,589.0,1.4375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005810234076082523,9.387434822575506e-05,0.07081706663717956,122.375,0,32,0,0.0,11,21,0.11804798255179935,,,,,,,
19,0.1565217391304348,0.6089118123054504,4.6266326904296875,0.11980414390563965,0.8029076457023621,1.0,1.0,1.0,0.0,1,0.0,0.004596606224151438,5.541431903579806e-05,0.07081812149572013,0.502623937338675,0.06401771602187874,302.5625,1176.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.004596606224151438,5.541431903579806e-05,0.07081812149572013,302.5625,0,32,0,0.0,12,20,0.12350054525627045,,,,,,,
20,0.16521739130434782,0.649970531463623,4.864558458328247,0.12090897560119629,0.8029052019119263,1.0,1.0,1.0,0.0,1,0.0,0.0027781156789639595,3.0853395180591597e-05,0.01561643789714328,0.500346382194647,0.06285578667143406,208.03125,2322.0,1.34375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.0027781156789639595,3.0853395180591597e-05,0.01561643789714328,208.03125,0,32,0,0.0,15,17,0.12840785169029445,,,,,,,
21,0.17391304347826086,0.6336359977722168,5.103021860122681,0.12232804298400879,0.8029022216796875,1.0,1.0,1.0,0.0,1,0.0,0.0038964048598274206,2.9538703023976227e-05,0.02170467361384487,0.5025831452282059,0.06398002909258307,185.65625,2326.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0038964048598274206,2.9538703023976227e-05,0.02170467361384487,185.65625,0,32,0,0.0,13,19,0.13331515812431843,,,,,,,
22,0.1826086956521739,0.592156171798706,5.339854717254639,0.12111330032348633,0.8028996586799622,1.0,1.0,1.0,0.0,1,0.0,0.00485298342318601,3.749439601570604e-05,0.07081842987136193,0.5052398545679315,0.06528664875009205,186.71875,1910.0,1.3125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.00485298342318601,3.749439601570604e-05,0.07081842987136193,186.71875,0,32,0,0.0,11,21,0.13631406761177753,,,,,,,
23,0.19130434782608696,0.6963967084884644,5.578166246414185,0.12076663970947266,0.8028993010520935,1.0,1.0,1.0,0.0,1,0.0,0.002736099868704882,2.746200122057159e-05,0.02388505821250484,0.5009002291288814,0.06312226797805068,299.65625,2318.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.002736099868704882,2.746200122057159e-05,0.02388505821250484,299.65625,0,32,0,0.0,17,15,0.1420392584514722,,,,,,,
24,0.2,0.623700737953186,5.801525592803955,0.10556674003601074,0.8028973937034607,1.0,1.0,1.0,0.0,1,0.0,0.0037194261580130606,2.8924760525347474e-05,0.07081703860340324,0.5036490476334775,0.06453371825840892,376.71875,2330.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0037194261580130606,2.8924760525347474e-05,0.07081703860340324,376.71875,0,32,0,0.0,12,20,0.14885496183206107,,,,,,,
25,0.20869565217391303,0.5849696397781372,6.059611082077026,0.12377071380615234,0.8028969168663025,1.0,1.0,1.0,0.0,1,0.0,0.001571973274021355,2.955516903066922e-05,0.00995570520451023,0.5033344543533849,0.0643394986081125,437.96875,2329.0,1.5,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.001571973274021355,2.955516903066922e-05,0.00995570520451023,437.96875,0,32,0,0.0,11,21,0.1553980370774264,,,,,,,
26,0.21739130434782608,0.581720232963562,7.214416265487671,0.12111544609069824,0.8028995394706726,1.0,1.0,1.0,0.0,1,0.0,0.0060223999114552285,3.5033695289255615e-05,0.0708153474653566,0.505141824512827,0.06528207961944635,209.25,1912.0,1.25,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0060223999114552285,3.5033695289255615e-05,0.0708153474653566,209.25,0,32,0,0.0,12,20,0.15839694656488548,,,,,,,
27,0.22608695652173913,0.5844305157661438,7.45090126991272,0.11722898483276367,0.8029050827026367,1.0,1.0,1.0,0.0,1,0.0,0.0026710894305489465,5.290082924201609e-05,0.012914467546792926,0.5030886245828612,0.06427943034711879,182.96875,1174.0,1.25,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0026710894305489465,5.290082924201609e-05,0.012914467546792926,182.96875,0,32,0,0.0,13,19,0.16412213740458015,,,,,,,
28,0.23478260869565218,0.5269135236740112,7.687391996383667,0.11682009696960449,0.8029127717018127,1.0,1.0,1.0,0.0,1,0.0,0.004185282716409402,3.651541346939673e-05,0.07081293989650435,0.5052680537364382,0.06533042538649811,263.75,1913.0,1.34375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.004185282716409402,3.651541346939673e-05,0.07081293989650435,263.75,0,32,0,0.0,9,23,0.16957470010905126,,,,,,,
29,0.24347826086956523,0.4731288552284241,7.927980422973633,0.12005043029785156,0.8029239177703857,1.0,1.0,1.0,0.0,1,0.0,0.0033165447636517645,5.810388970218287e-05,0.02328571806726614,0.5035843532042852,0.06444162051683844,173.78125,1166.0,1.1875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0033165447636517645,5.810388970218287e-05,0.02328571806726614,173.78125,0,32,0,0.0,9,23,0.17311886586695746,,,,,,,
30,0.25217391304347825,0.529180645942688,8.17335557937622,0.1286160945892334,0.8029385209083557,1.0,1.0,1.0,0.0,1,0.0,0.004445884424262852,2.7131985720917334e-05,0.06579595435019864,0.5034272376737815,0.06438258030298646,487.6875,2330.0,1.4375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.004445884424262852,2.7131985720917334e-05,0.06579595435019864,487.6875,0,32,0,0.0,12,20,0.17611777535441658,,,,,,,
31,0.2608695652173913,0.42297765612602234,8.410380601882935,0.1269540786743164,0.8029546737670898,1.0,1.0,1.0,0.0,1,0.0,0.005450645796804202,2.8008827239898907e-05,0.07080813211866188,0.5045956946239253,0.06495456559296994,189.25,2321.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.005450645796804202,2.8008827239898907e-05,0.07080813211866188,189.25,0,32,0,0.0,9,23,0.17938931297709923,,,,,,,
32,0.26956521739130435,0.472271203994751,8.649688959121704,0.1284468173980713,0.8029744029045105,1.0,1.0,1.0,0.0,1,0.0,0.002122672550418032,3.2469501628408235e-05,0.014747228636319791,0.5037896460389208,0.06457460485667017,301.15625,1920.0,1.21875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.002122672550418032,3.2469501628408235e-05,0.014747228636319791,301.15625,0,32,0,0.0,10,22,0.183206106870229,,,,,,,
33,0.2782608695652174,0.7403337955474854,8.870788097381592,0.11190128326416016,0.8029952049255371,1.0,1.0,1.0,0.0,1,0.0,0.00446110468121783,3.251988663393459e-05,0.03492467641995175,0.4976073950423759,0.06148104026157284,191.0,1910.0,1.375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.00446110468121783,3.251988663393459e-05,0.03492467641995175,191.0,0,32,0,0.0,15,17,0.18593238822246455,,,,,,,
34,0.28695652173913044,0.45071500539779663,9.120564222335815,0.12496113777160645,0.8030035495758057,1.0,1.0,1.0,0.0,1,0.0,0.0049618057401570985,3.705104014082554e-05,0.07080129409895115,0.5037334912076703,0.0645480776705736,218.84375,1914.0,1.46875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,10,22,0,0.0049618057401570985,3.705104014082554e-05,0.07080129409895115,218.84375,0,32,0,0.0,10,22,0.19029443838604143,,,,,,,
35,0.2956521739130435,0.6872808337211609,9.341685771942139,0.10788154602050781,0.8030129671096802,1.0,1.0,1.0,0.0,1,0.0,0.004849737276878195,0.00011223642596257783,0.07079881519797553,0.4997573439503594,0.06254331406017791,150.1875,593.0,1.375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.004849737276878195,0.00011223642596257783,0.07079881519797553,150.1875,0,32,0,0.0,17,15,0.1941112322791712,,,,,,,
36,0.30434782608695654,0.6042914390563965,9.584005117416382,0.1127476692199707,0.8030152916908264,1.0,1.0,1.0,0.0,1,0.0,0.004627969433515542,3.4620191002828046e-05,0.06578401817358948,0.5000800556353686,0.06270337926930251,194.40625,1920.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.004627969433515542,3.4620191002828046e-05,0.06578401817358948,194.40625,0,32,0,0.0,17,15,0.19874591057797164,,,,,,,
37,0.3130434782608696,0.4842112064361572,9.822534084320068,0.11161613464355469,0.8030163049697876,1.0,1.0,1.0,0.0,1,0.0,0.004223101154810347,2.902092352114383e-05,0.06578144334159558,0.5007350135796336,0.06302602577602182,310.46875,2317.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.004223101154810347,2.902092352114383e-05,0.06578144334159558,310.46875,0,32,0,0.0,14,18,0.20338058887677207,,,,,,,
38,0.3217391304347826,0.524246335029602,10.064363718032837,0.11571216583251953,0.8030211329460144,1.0,1.0,1.0,0.0,1,0.0,0.00434821556637551,9.33062148048e-05,0.06577856981305498,0.5034046546834047,0.06431052079457242,221.96875,593.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.00434821556637551,9.33062148048e-05,0.06577856981305498,221.96875,0,32,0,0.0,11,21,0.20719738276990185,,,,,,,
39,0.33043478260869563,0.4994366765022278,10.303665399551392,0.11512589454650879,0.803026556968689,1.0,1.0,1.0,0.0,1,0.0,0.002906646331818672,2.779338042875641e-05,0.016271634178943745,0.5044674576484584,0.06488008587373542,427.1875,2325.0,1.34375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.002906646331818672,2.779338042875641e-05,0.016271634178943745,427.1875,0,32,0,0.0,9,23,0.21019629225736097,,,,,,,
40,0.3391304347826087,0.4925912618637085,10.549344062805176,0.1222221851348877,0.8030349612236023,1.0,1.0,1.0,0.0,1,0.0,0.0025307627574833796,2.8977722149149992e-05,0.011593021827494507,0.5018556577963971,0.0635873118481894,337.40625,2321.0,1.46875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0025307627574833796,2.8977722149149992e-05,0.011593021827494507,337.40625,0,32,0,0.0,13,19,0.21374045801526717,,,,,,,
41,0.34782608695652173,0.5014415979385376,10.792439699172974,0.12224388122558594,0.8030474781990051,1.0,1.0,1.0,0.0,1,0.0,0.004887564181516696,2.8409646751608356e-05,0.07078075832699329,0.5021373015419182,0.06375175601296623,399.09375,2329.0,1.28125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.004887564181516696,2.8409646751608356e-05,0.07078075832699329,399.09375,0,32,0,0.0,13,19,0.21701199563794984,,,,,,,
42,0.3565217391304348,0.6012046337127686,11.033648490905762,0.12016534805297852,0.8030638098716736,1.0,1.0,1.0,0.0,1,0.0,0.001970675948276623,2.8950116014718305e-05,0.02387903493173575,0.5034910543064289,0.06441976699185163,446.8125,2330.0,1.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.001970675948276623,2.8950116014718305e-05,0.02387903493173575,446.8125,0,32,0,0.0,9,23,0.22219193020719738,,,,,,,
43,0.3652173913043478,0.47570329904556274,11.256627559661865,0.10304760932922363,0.80307936668396,1.0,1.0,1.0,0.0,1,0.0,0.004627182021817604,5.116976927972833e-05,0.0707746645670555,0.5019935619337901,0.06367402903983754,213.53125,1170.0,1.3125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.004627182021817604,5.116976927972833e-05,0.0707746645670555,213.53125,0,32,0,0.0,13,19,0.22600872410032716,,,,,,,
44,0.3739130434782609,0.4594927430152893,11.514662265777588,0.12097883224487305,0.8030974864959717,1.0,1.0,1.0,0.0,1,0.0,0.004235881086453826,2.8048718676307108e-05,0.0351811600122968,0.5013891730864297,0.06339758717203421,374.1875,2331.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.004235881086453826,2.8048718676307108e-05,0.0351811600122968,374.1875,0,32,0,0.0,13,19,0.2287350054525627,,,,,,,
45,0.3826086956521739,0.5235421657562256,11.7534761428833,0.11951994895935059,0.8031206727027893,1.0,1.0,1.0,0.0,1,0.0,0.0031865896925836043,2.7466235586919897e-05,0.01614331053172161,0.5048105044918089,0.06503620036277084,328.65625,2327.0,1.375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0031865896925836043,2.7466235586919897e-05,0.01614331053172161,328.65625,0,32,0,0.0,8,24,0.23282442748091603,,,,,,,
46,0.391304347826087,0.4392940402030945,11.979672193527222,0.10512971878051758,0.8031423687934875,1.0,1.0,1.0,0.0,1,0.0,0.005426332583986355,2.8825011945364205e-05,0.07076615183540108,0.5030818059456896,0.06419357718316454,442.96875,2330.0,1.34375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.005426332583986355,2.8825011945364205e-05,0.07076615183540108,442.96875,0,32,0,0.0,13,19,0.23691384950926936,,,,,,,
47,0.4,0.42821741104125977,12.231271028518677,0.11727261543273926,0.8031688332557678,1.0,1.0,1.0,0.0,1,0.0,0.0035084002971349057,5.149941514304971e-05,0.021647748295872196,0.5001019722452883,0.06267838741423029,245.9375,1176.0,1.1875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0035084002971349057,5.149941514304971e-05,0.021647748295872196,245.9375,0,32,0,0.0,13,19,0.23991275899672845,,,,,,,
48,0.40869565217391307,0.4138745367527008,12.466740846633911,0.11527442932128906,0.8031978607177734,1.0,1.0,1.0,0.0,1,0.0,0.0029862918945627965,2.8532251816688958e-05,0.021647016685925467,0.5028933918429348,0.06410014627369186,221.9375,2318.0,1.1875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.0029862918945627965,2.8532251816688958e-05,0.021647016685925467,221.9375,0,32,0,0.0,12,20,0.24236641221374045,,,,,,,
49,0.41739130434782606,0.2913113236427307,12.716472864151001,0.12356019020080566,0.8032281994819641,1.0,1.0,1.0,0.0,1,0.0,0.003112859692851835,2.9453426145429624e-05,0.034906263904694895,0.5046050681279388,0.06498831101240715,322.46875,2326.0,1.40625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.003112859692851835,2.9453426145429624e-05,0.034906263904694895,322.46875,0,32,0,0.0,9,23,0.24618320610687022,,,,,,,
50,0.4260869565217391,0.4770081639289856,12.955097913742065,0.12000513076782227,0.8032616376876831,1.0,1.0,1.0,0.0,1,0.0,0.0025426041812588434,2.8386815591826164e-05,0.013570186533905638,0.5014749006318258,0.06338578506097947,358.78125,2326.0,1.25,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0025426041812588434,2.8386815591826164e-05,0.013570186533905638,358.78125,0,32,0,0.0,14,18,0.25,,,,,,,
51,0.43478260869565216,0.4128451347351074,14.107548713684082,0.12011456489562988,0.8032918572425842,1.0,1.0,1.0,0.0,1,0.0,0.006633508234775523,2.92229670990309e-05,0.0698062538781902,0.5040945110250363,0.0647678613467376,296.4375,2319.0,1.1875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.006633508234775523,2.92229670990309e-05,0.0698062538781902,296.4375,0,32,0,0.0,12,20,0.2529989094874591,,,,,,,
52,0.4434782608695652,0.7125632166862488,14.347789764404297,0.11969399452209473,0.8033195734024048,1.0,1.0,1.0,0.0,1,0.0,0.0020950542332176993,3.3655739725526535e-05,0.014634212597746245,0.49927080922616973,0.06228375358934384,370.9375,1919.0,1.25,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.0020950542332176993,3.3655739725526535e-05,0.014634212597746245,370.9375,0,32,0,0.0,17,15,0.25817884405670666,,,,,,,
53,0.45217391304347826,0.5480725765228271,14.586407899856567,0.11946749687194824,0.803335428237915,1.0,1.0,1.0,0.0,1,0.0,0.006411074973250279,0.0001487540417775553,0.07074054736799285,0.5027282678940017,0.06401714237420292,139.0625,437.0,1.25,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.006411074973250279,0.0001487540417775553,0.07074054736799285,139.0625,0,32,0,0.0,12,20,0.26145038167938933,,,,,,,
54,0.4608695652173913,0.3085310459136963,14.826972007751465,0.12273144721984863,0.8033463954925537,1.0,1.0,1.0,0.0,1,0.0,0.005614304017280974,2.920133430920449e-05,0.06573255588701725,0.5042805612811376,0.06482117948417514,249.0,2319.0,1.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.005614304017280974,2.920133430920449e-05,0.06573255588701725,249.0,0,32,0,0.0,11,21,0.2639040348964013,,,,,,,
55,0.46956521739130436,0.3849700689315796,15.068742513656616,0.1237633228302002,0.803364098072052,1.0,1.0,1.0,0.0,1,0.0,0.004027583936125017,2.8255954824774235e-05,0.019679814667193898,0.5028551526376692,0.06409174616881558,456.5,2330.0,1.25,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.004027583936125017,2.8255954824774235e-05,0.019679814667193898,456.5,0,32,0,0.0,12,20,0.2658124318429662,,,,,,,
