global_step,epoch,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch
29,0.24347826086956523,32,0,0.0,11,21,0,0.00531235910170431,1.1881656779294614e-05,0.018780211852320473,60.625,0,32,0,0.0,11,21
30,0.25217391304347825,32,0,0.0,15,17,0,0.005167195466407695,0.00011007408748951486,0.01877912830499981,18.15625,0,32,0,0.0,15,17
31,0.2608695652173913,32,0,0.0,14,18,0,0.0025364990113071703,1.0314031641232147e-05,0.014410168111656114,199.46875,0,32,0,0.0,14,18
32,0.26956521739130435,32,0,0.0,14,18,0,0.004397750427523203,1.1200872455434457e-05,0.018776660681986558,80.9375,0,32,0,0.0,14,18
33,0.2782608695652174,32,0,0.0,16,16,0,0.005079642833228823,1.1099909781586706e-05,0.018422807073332634,117.59375,0,32,0,0.0,16,16
34,0.28695652173913044,32,0,0.0,8,24,0,0.005129627614891004,1.0781186194229044e-05,0.018773890868034136,161.53125,0,32,0,0.0,8,24
35,0.2956521739130435,32,0,0.0,9,23,0,0.003815152435100949,1.0610355456967488e-05,0.018074280902765024,211.5,0,32,0,0.0,9,23
36,0.30434782608695654,32,0,0.0,12,20,0,0.004662531902147509,1.1405765809038645e-05,0.01891868860045386,124.5,0,32,0,0.0,12,20
37,0.3130434782608696,32,0,0.0,15,17,0,0.003739516091993891,1.1022791178103711e-05,0.018417349031113785,109.5,0,32,0,0.0,15,17
38,0.3217391304347826,32,0,0.0,4,28,0,0.004096983125085852,4.463622922385899e-05,0.018415896057726287,56.1875,0,32,0,0.0,4,28
39,0.33043478260869563,32,0,0.0,9,23,0,0.00500448869581588,2.6580624445484842e-05,0.01876669543066661,48.1875,0,32,0,0.0,9,23
40,0.3391304347826087,32,0,0.0,13,19,0,0.0033280317752660445,1.066932489678132e-05,0.017704544478452097,205.125,0,32,0,0.0,13,19
41,0.34782608695652173,32,0,0.0,14,18,0,0.0035922280511166927,2.422285207270982e-05,0.018763758585172898,63.34375,0,32,0,0.0,14,18
42,0.3565217391304348,32,0,0.0,14,18,0,0.004899084195679093,2.5819898578013404e-05,0.018762222380508193,83.21875,0,32,0,0.0,14,18
43,0.3652173913043478,32,0,0.0,14,18,0,0.0038871432787477376,1.0990629585793289e-05,0.0187606295070454,100.15625,0,32,0,0.0,14,18
44,0.3739130434782609,32,0,0.0,12,20,0,0.003175931272302008,1.1480796153606095e-05,0.018023993238142473,192.09375,0,32,0,0.0,12,20
45,0.3826086956521739,32,0,0.0,11,21,0,0.003980320927404916,1.0784052931618046e-05,0.018757361156423496,106.875,0,32,0,0.0,11,21
46,0.391304347826087,32,0,0.0,15,17,0,0.0035340153248737847,1.0863481625972068e-05,0.01840397206310486,119.65625,0,32,0,0.0,15,17
47,0.4,32,0,0.0,12,20,0,0.003943005306479864,1.0938843447602078e-05,0.01801968126170316,146.09375,0,32,0,0.0,12,20
48,0.40869565217391307,32,0,0.0,9,23,0,0.0044847887090177195,1.0636519141254795e-05,0.018909865307214807,251.75,0,32,0,0.0,9,23
49,0.41739130434782606,32,0,0.0,13,19,0,0.0038558316836737805,1.0302252750489878e-05,0.01875108037086689,214.84375,0,32,0,0.0,13,19
50,0.4260869565217391,32,0,0.0,11,21,0,0.004295375849802455,1.0355856543995997e-05,0.018749545563083284,133.03125,0,32,0,0.0,11,21
51,0.43478260869565216,32,0,0.0,16,16,0,0.004674864270531326,1.1993186926523075e-05,0.018051642014151145,72.9375,0,32,0,0.0,16,16
52,0.4434782608695652,32,0,0.0,14,18,0,0.004386352628003201,1.0342229562420389e-05,0.018395039659898964,112.3125,0,32,0,0.0,14,18
53,0.45217391304347826,32,0,0.0,14,18,0,0.00445621767362894,2.4189503068877403e-05,0.018011845150410693,59.4375,0,32,0,0.0,14,18
54,0.4608695652173913,32,0,0.0,9,23,0,0.003700021641313112,1.0334647775258802e-05,0.018743407913316402,211.75,0,32,0,0.0,9,23
55,0.46956521739130436,32,0,0.0,11,21,0,0.004020913249975847,1.0641097981756482e-05,0.018390672405087242,157.21875,0,32,0,0.0,11,21
56,0.4782608695652174,32,0,0.0,11,21,0,0.004232620236972216,2.5285986980843282e-05,0.018008228817444617,100.21875,0,32,0,0.0,11,21
57,0.48695652173913045,32,0,0.0,8,24,0,0.004267226011385929,1.0266541125252718e-05,0.01873924543559139,204.53125,0,32,0,0.0,8,24
58,0.4956521739130435,32,0,0.0,11,21,0,0.004646570801963078,1.09686737811277e-05,0.01800613904208126,130.90625,0,32,0,0.0,11,21
59,0.5043478260869565,32,0,0.0,11,21,0,0.004892062934458854,1.1344832914104078e-05,0.017680969347819552,95.5625,0,32,0,0.0,11,21
60,0.5130434782608696,32,0,0.0,13,19,0,0.003734793730710842,1.1226604322018223e-05,0.018040214747251135,179.71875,0,32,0,0.0,13,19
61,0.5217391304347826,32,0,0.0,11,21,0,0.003562495305219452,2.5422296890842946e-05,0.018734492050613796,93.125,0,32,0,0.0,11,21
62,0.5304347826086957,32,0,0.0,14,18,0,0.004111384275819892,4.6793378723485465e-05,0.0173167563936043,40.0625,0,32,0,0.0,14,18
63,0.5391304347826087,32,0,0.0,15,17,0,0.003542487066975183,2.5365697646350532e-05,0.01767700163930525,53.1875,0,32,0,0.0,15,17
64,0.5478260869565217,32,0,0.0,18,14,0,0.0036396011126571142,1.0076731545218562e-05,0.01873091739034307,132.625,0,32,0,0.0,18,14
65,0.5565217391304348,32,0,0.0,10,22,0,0.003465034328772604,1.0673092041508596e-05,0.01769701307975704,213.875,0,32,0,0.0,10,22
66,0.5652173913043478,32,0,0.0,12,20,0,0.0034422938659461914,4.577227284742937e-05,0.01799827610777998,63.5625,0,32,0,0.0,12,20
67,0.5739130434782609,32,0,0.0,11,21,0,0.00430322074607965,1.081087112380641e-05,0.017997404017796044,110.3125,0,32,0,0.0,11,21
68,0.5826086956521739,32,0,0.0,13,19,0,0.0030612926148199625,1.1292489785466463e-05,0.01641753831175948,166.5625,0,32,0,0.0,13,19
69,0.591304347826087,32,0,0.0,7,25,0,0.005351450130522505,2.6097501818968057e-05,0.01837532359864655,59.375,0,32,0,0.0,7,25
70,0.6,32,0,0.0,11,21,0,0.002903467552832259,1.0545193580640932e-05,0.01872509058033804,241.71875,0,32,0,0.0,11,21
71,0.6086956521739131,32,0,0.0,10,22,0,0.004300296705237634,1.0616577289714651e-05,0.018724367157545347,124.75,0,32,0,0.0,10,22
72,0.6173913043478261,32,0,0.0,11,21,0,0.004788691236535098,4.552586015732907e-05,0.0188942315851722,24.28125,0,32,0,0.0,11,21
73,0.6260869565217392,32,0,0.0,15,17,0,0.004054916591827906,2.5775210791964148e-05,0.017992897452559664,68.75,0,32,0,0.0,15,17
74,0.6347826086956522,32,0,0.0,12,20,0,0.003713424634076073,1.0848919114945677e-05,0.01799217097501592,153.84375,0,32,0,0.0,12,20
75,0.6434782608695652,32,0,0.0,11,21,0,0.0064329232148744395,4.684271066218234e-05,0.01881411861838288,19.53125,0,32,0,0.0,11,21
76,0.6521739130434783,32,0,0.0,11,21,0,0.003981707324786206,4.480964167388166e-05,0.018720629806785988,48.78125,0,32,0,0.0,11,21
77,0.6608695652173913,32,0,0.0,12,20,0,0.0036468415058790163,4.5332813861320194e-05,0.018719901871968748,58.125,0,32,0,0.0,12,20
78,0.6695652173913044,32,0,0.0,10,22,0,0.004531151754115828,1.1778262375920759e-05,0.018891009512502235,127.15625,0,32,0,0.0,10,22
79,0.6782608695652174,32,0,0.0,12,20,0,0.003699976914218141,1.0768547731716187e-05,0.018718497825053436,189.8125,0,32,0,0.0,12,20
80,0.6869565217391305,32,0,0.0,12,20,0,0.0030295710213878225,1.1896147778276552e-05,0.018717849654327084,137.5,0,32,0,0.0,12,20
81,0.6956521739130435,32,0,0.0,15,17,0,0.0030526485222367537,1.1003922291567143e-05,0.018717289474171395,98.1875,0,32,0,0.0,15,17
82,0.7043478260869566,32,0,0.0,16,16,0,0.004962785933524007,2.5655656735916098e-05,0.01871671093810515,66.0,0,32,0,0.0,16,16
83,0.7130434782608696,32,0,0.0,12,20,0,0.004702184467951068,1.0588243043938829e-05,0.018716123879186048,79.375,0,32,0,0.0,12,20
84,0.7217391304347827,32,0,0.0,10,22,0,0.003183357007785876,1.0792195149428341e-05,0.014444956408845125,149.15625,0,32,0,0.0,10,22
85,0.7304347826086957,32,0,0.0,14,18,0,0.005496483770628405,1.1314094877309362e-05,0.018714991460940685,95.25,0,32,0,0.0,14,18
86,0.7391304347826086,32,0,0.0,8,24,0,0.0032477396832927604,1.0816063167186738e-05,0.018020544036182928,138.90625,0,32,0,0.0,8,24
87,0.7478260869565218,32,0,0.0,14,18,0,0.0036825782349721504,1.1437306994017954e-05,0.017343392540864443,93.875,0,32,0,0.0,14,18
88,0.7565217391304347,32,0,0.0,7,25,0,0.004316581183146874,2.494374169656159e-05,0.017298145070680157,74.21875,0,32,0,0.0,7,25
89,0.7652173913043478,32,0,0.0,9,23,0,0.00294984794973797,1.1228802843234452e-05,0.017681953332040704,162.90625,0,32,0,0.0,9,23
90,0.7739130434782608,32,0,0.0,14,18,0,0.005090257672908435,2.6109278450409872e-05,0.01836228724771406,74.34375,0,32,0,0.0,14,18
91,0.782608695652174,32,0,0.0,9,23,0,0.0038099881323594834,1.1600620394124519e-05,0.018711975583924397,228.40625,0,32,0,0.0,9,23
92,0.7913043478260869,32,0,0.0,11,21,0,0.004533550924015512,1.0650178723008794e-05,0.01768070707607705,151.875,0,32,0,0.0,11,21
93,0.8,32,0,0.0,12,20,0,0.00411722394553201,1.004519644624081e-05,0.01871110204463741,247.1875,0,32,0,0.0,12,20
94,0.808695652173913,32,0,0.0,11,21,0,0.0035743414005708586,1.0189827242994255e-05,0.0176580199090182,174.375,0,32,0,0.0,11,21
95,0.8173913043478261,32,0,0.0,8,24,0,0.0033786696641180365,1.015570656339251e-05,0.014473809018921016,157.4375,0,32,0,0.0,8,24
96,0.8260869565217391,32,0,0.0,10,22,0,0.004157863181800911,4.306393989196772e-05,0.018710102832509023,68.5,0,32,0,0.0,10,22
97,0.8347826086956521,32,0,0.0,11,21,0,0.0028032578699094153,1.1189187305009448e-05,0.018709945569996587,190.90625,0,32,0,0.0,11,21
98,0.8434782608695652,32,0,0.0,16,16,0,0.004119137101351612,1.0439861207327602e-05,0.01765727171288632,303.90625,0,32,0,0.0,16,16
99,0.8521739130434782,32,0,0.0,10,22,0,0.0027531521323522334,1.1216599205851794e-05,0.01639759077528945,130.625,0,32,0,0.0,10,22
100,0.8608695652173913,32,0,0.0,17,15,0,0.004154172157562953,1.1284415771028816e-05,0.01801602371400749,73.8125,0,32,0,0.0,17,15
101,0.8695652173913043,32,0,0.0,13,19,0,0.003686707714752243,1.0703235373904883e-05,0.01447506310145682,71.875,0,32,0,0.0,13,19
102,0.8782608695652174,32,0,0.0,13,19,0,0.0034666560848548894,1.080710644122445e-05,0.01817547150767384,169.8125,0,32,0,0.0,13,19
103,0.8869565217391304,32,0,0.0,16,16,0,0.003943384110240705,2.5067769181651094e-05,0.01888162108378391,62.3125,0,32,0,0.0,16,16
104,0.8956521739130435,32,0,0.0,8,24,0,0.004278170953991814,1.0901425279145505e-05,0.018708966842926035,153.5625,0,32,0,0.0,8,24
105,0.9043478260869565,32,0,0.0,10,22,0,0.004090939442630136,1.100578457478463e-05,0.018708770533701468,95.65625,0,32,0,0.0,10,22
106,0.9130434782608695,32,0,0.0,11,21,0,0.005219620859809878,1.1401370766803932e-05,0.01888104737325924,69.40625,0,32,0,0.0,11,21
107,0.9217391304347826,32,0,0.0,12,20,0,0.0033130430814208227,2.54178280839455e-05,0.017979031333677092,103.34375,0,32,0,0.0,12,20
108,0.9304347826086956,32,0,0.0,16,16,0,0.005021079158091448,1.1015072171995516e-05,0.018358014275503615,106.3125,0,32,0,0.0,16,16
109,0.9391304347826087,32,0,0.0,12,20,0,0.0031615345856333696,2.5134011954863718e-05,0.018707752547024666,126.625,0,32,0,0.0,12,20
110,0.9478260869565217,32,0,0.0,17,15,0,0.004789788264687445,1.052966966428271e-05,0.018357521599316702,76.5,0,32,0,0.0,17,15
111,0.9565217391304348,32,0,0.0,10,22,0,0.005387749626672543,2.6140093301280913e-05,0.01887975221282984,143.03125,0,32,0,0.0,10,22
112,0.9652173913043478,32,0,0.0,9,23,0,0.0035975476848184524,9.990085757823957e-06,0.018706958570647175,223.84375,0,32,0,0.0,9,23
113,0.9739130434782609,32,0,0.0,17,15,0,0.004417874074737442,1.0372373845193382e-05,0.01870669400439722,114.25,0,32,0,0.0,17,15
114,0.9826086956521739,32,0,0.0,10,22,0,0.004503373314532728,4.667162776116086e-05,0.01801307749848312,34.71875,0,32,0,0.0,10,22
115,0.991304347826087,32,0,0.0,13,19,0,0.003767611977069696,1.084393420094621e-05,0.018012785748494946,108.28125,0,32,0,0.0,13,19
116,1.0,32,0,0.0,18,14,0,0.0021018255377674806,2.6553268903351132e-05,0.019139884177455192,103.375,0,32,0,0.0,18,14
117,1.008695652173913,32,0,0.0,16,16,0,0.0029811038035120465,3.300072354166072e-05,0.017375754543987227,35.4375,0,32,0,0.0,16,16
118,1.017391304347826,32,0,0.0,14,18,0,0.0019622386232836563,3.0219341219438673e-05,0.01707384801875115,86.375,0,32,0,0.0,14,18
119,1.0260869565217392,32,0,0.0,13,19,0,0.0017995107063821071,2.3746312533075424e-05,0.017375738870041582,54.59375,0,32,0,0.0,13,19
120,1.0347826086956522,32,0,0.0,18,14,0,0.0017548672358782868,2.534838263359683e-05,0.006834610413751083,90.65625,0,32,0,0.0,18,14
121,1.0434782608695652,32,0,0.0,21,11,0,0.002932184370556896,3.135825862320719e-05,0.019142049627622695,44.53125,0,32,0,0.0,21,11
122,1.0521739130434782,32,0,0.0,20,12,0,0.002484765924813459,0.00011758562544086366,0.019143180954903017,27.28125,0,32,0,0.0,20,12
123,1.0608695652173914,32,0,0.0,14,18,0,0.0021799736419234146,2.7446749779603145e-05,0.016522534715825973,50.75,0,32,0,0.0,14,18
124,1.0695652173913044,32,0,0.0,19,13,0,0.0029078710604354633,3.721060272698209e-05,0.01737254382041787,42.96875,0,32,0,0.0,19,13
125,1.0782608695652174,32,0,0.0,18,14,0,0.0017734037907264437,2.772765018327104e-05,0.009123983074142784,47.40625,0,32,0,0.0,18,14
126,1.0869565217391304,32,0,0.0,21,11,0,0.004221405445334612,7.385173967563827e-05,0.019148323538707747,28.65625,0,32,0,0.0,21,11
127,1.0956521739130434,32,0,0.0,12,20,0,0.0019141095568379419,3.8198184567538705e-05,0.016518384649130694,71.9375,0,32,0,0.0,12,20
128,1.1043478260869566,32,0,0.0,19,13,0,0.0036582965494094395,2.413705803591764e-05,0.016619849250672995,84.65625,0,32,0,0.0,19,13
129,1.1130434782608696,32,0,0.0,16,16,0,0.00361389138010269,3.43411150524168e-05,0.017446060961821736,41.1875,0,32,0,0.0,16,16
130,1.1217391304347826,32,0,0.0,23,9,0,0.002687278858838495,2.5141501780662138e-05,0.01915081032343751,48.9375,0,32,0,0.0,23,9
131,1.1304347826086956,32,0,0.0,15,17,0,0.0029130954756704614,2.4271965039297655e-05,0.01825300049231499,67.8125,0,32,0,0.0,15,17
132,1.1391304347826088,32,0,0.0,20,12,0,0.004004207730834007,0.00014044909807982872,0.019151005542487366,17.09375,0,32,0,0.0,20,12
133,1.1478260869565218,32,0,0.0,18,14,0,0.0036409313639556924,6.966909142979425e-05,0.01915102743878333,19.0625,0,32,0,0.0,18,14
134,1.1565217391304348,32,0,0.0,20,12,0,0.002585796111348944,2.6928714150954553e-05,0.019151075716233812,60.65625,0,32,0,0.0,20,12
135,1.1652173913043478,32,0,0.0,14,18,0,0.002563483869873312,2.568585221183903e-05,0.019150925607996715,43.9375,0,32,0,0.0,14,18
136,1.173913043478261,32,0,0.0,14,18,0,0.0033734507867308663,2.7283064162563395e-05,0.018254311128702565,65.0625,0,32,0,0.0,14,18
137,1.182608695652174,32,0,0.0,20,12,0,0.003116945874744774,3.4304270255074445e-05,0.019150729070600635,43.34375,0,32,0,0.0,20,12
138,1.191304347826087,32,0,0.0,20,12,0,0.0021073494210842036,0.00028090666604364475,0.017370728919861803,18.59375,0,32,0,0.0,20,12
139,1.2,32,0,0.0,17,15,0,0.0029765765161284645,2.6934166397621352e-05,0.019150100426227418,72.3125,0,32,0,0.0,17,15
140,1.208695652173913,32,0,0.0,21,11,0,0.0023668230551899265,0.0001359161168136453,0.019149701300212867,25.59375,0,32,0,0.0,21,11
141,1.2173913043478262,32,0,0.0,16,16,0,0.002794342454236738,3.647113986873855e-05,0.017371206803916406,36.375,0,32,0,0.0,16,16
142,1.2260869565217392,32,0,0.0,17,15,0,0.0025536943202000588,0.00013889683085225083,0.019148496051052743,28.0625,0,32,0,0.0,17,15
143,1.2347826086956522,32,0,0.0,17,15,0,0.0028901611185716634,7.886105009820059e-05,0.017371594196942047,20.375,0,32,0,0.0,17,15
144,1.2434782608695651,32,0,0.0,20,12,0,0.003018905802855216,2.6229320602743588e-05,0.019147445434371288,57.59375,0,32,0,0.0,20,12
145,1.2521739130434784,32,0,0.0,17,15,0,0.004271964834644593,3.1839148039535645e-05,0.01914676017270414,32.78125,0,32,0,0.0,17,15
146,1.2608695652173914,32,0,0.0,15,17,0,0.0024726148630715883,3.1408509057991874e-05,0.01914608891075109,57.625,0,32,0,0.0,15,17
147,1.2695652173913043,32,0,0.0,18,14,0,0.0012174156248966994,3.351286206685322e-05,0.008310376162862551,57.21875,0,32,0,0.0,18,14
148,1.2782608695652173,32,0,0.0,18,14,0,0.0030054059542445467,2.7472302629411006e-05,0.019144860909100923,51.59375,0,32,0,0.0,18,14
149,1.2869565217391303,32,0,0.0,18,14,0,0.0035769772148911143,2.3609990091258756e-05,0.019144230581962296,50.21875,0,32,0,0.0,18,14
150,1.2956521739130435,32,0,0.0,11,21,0,0.0036295212798240144,2.461049346615813e-05,0.019143568361821434,47.90625,0,32,0,0.0,11,21
151,1.3043478260869565,32,0,0.0,16,16,0,0.0036363896001981215,7.910378316254167e-05,0.019142949674295924,25.3125,0,32,0,0.0,16,16
152,1.3130434782608695,32,0,0.0,17,15,0,0.0017537322638915408,3.708806678626184e-05,0.009125004460891921,46.09375,0,32,0,0.0,17,15
153,1.3217391304347825,32,0,0.0,19,13,0,0.0029930684948468204,8.568731324893243e-05,0.019141936498013,32.15625,0,32,0,0.0,19,13
154,1.3304347826086957,32,0,0.0,20,12,0,0.003782177276993757,3.7825266446463645e-05,0.01914138668036139,27.78125,0,32,0,0.0,20,12
155,1.3391304347826087,32,0,0.0,9,23,0,0.0025369406679775592,2.5990119960383173e-05,0.016619929548358205,48.6875,0,32,0,0.0,9,23
156,1.3478260869565217,32,0,0.0,19,13,0,0.0020930049597139254,2.581511482206913e-05,0.01914039836076956,73.53125,0,32,0,0.0,19,13
157,1.3565217391304347,32,0,0.0,22,10,0,0.0023556155931545525,3.3725007731459495e-05,0.017375106211477146,35.28125,0,32,0,0.0,22,10
158,1.3652173913043477,32,0,0.0,18,14,0,0.002435388545887981,3.429830332778103e-05,0.019139552469512135,53.8125,0,32,0,0.0,18,14
159,1.373913043478261,32,0,0.0,20,12,0,0.0019613970076066767,2.2861027070620512e-05,0.017375704120095935,42.71875,0,32,0,0.0,20,12
160,1.382608695652174,32,0,0.0,17,15,0,0.001184162471196105,2.5118244121693525e-05,0.008309735178835516,55.59375,0,32,0,0.0,17,15
161,1.391304347826087,32,0,0.0,19,13,0,0.0014994120939440484,2.8356462215684026e-05,0.00878227393593153,45.8125,0,32,0,0.0,19,13
162,1.4,32,0,0.0,18,14,0,0.0015319466023005763,0.0001606000936359122,0.008537400991668186,25.78125,0,32,0,0.0,18,14
163,1.4086956521739131,32,0,0.0,15,17,0,0.002320843610314337,3.327015647273607e-05,0.019137341910870003,42.34375,0,32,0,0.0,15,17
164,1.4173913043478261,32,0,0.0,20,12,0,0.001704278788277531,2.5281488148433497e-05,0.008710528687312263,42.28125,0,32,0,0.0,20,12
165,1.4260869565217391,32,0,0.0,15,17,0,0.002926748016440898,0.00011848242709307576,0.01913634137732109,29.0625,0,32,0,0.0,15,17
166,1.434782608695652,32,0,0.0,18,14,0,0.0022615392089354682,3.194375852118773e-05,0.01653950195323708,46.875,0,32,0,0.0,18,14
167,1.4434782608695653,32,0,0.0,15,17,0,0.0037426555638385263,9.514699230856988e-05,0.019135396250008187,17.40625,0,32,0,0.0,15,17
168,1.4521739130434783,32,0,0.0,16,16,0,0.003312641878491777,3.422244175778791e-05,0.01741780686216556,35.1875,0,32,0,0.0,16,16
169,1.4608695652173913,32,0,0.0,13,19,0,0.003339684758048845,2.4950871167766472e-05,0.01913449228661031,70.40625,0,32,0,0.0,13,19
170,1.4695652173913043,32,0,0.0,15,17,0,0.0019423620486294806,3.3808050181676216e-05,0.01654179289610617,45.5625,0,32,0,0.0,15,17
171,1.4782608695652173,32,0,0.0,20,12,0,0.003587977085706678,0.0001428815252417312,0.01913350084200354,21.8125,0,32,0,0.0,20,12
172,1.4869565217391305,32,0,0.0,17,15,0,0.0010925659461669987,2.447252134785116e-05,0.0075793037021986,85.8125,0,32,0,0.0,17,15
173,1.4956521739130435,32,0,0.0,19,13,0,0.0022513426493525664,8.295915357066198e-05,0.01737987088498541,32.59375,0,32,0,0.0,19,13
174,1.5043478260869565,32,0,0.0,17,15,0,0.0030545055593708334,3.5574720827754435e-05,0.01824143087429084,40.09375,0,32,0,0.0,17,15
175,1.5130434782608695,32,0,0.0,16,16,0,0.0027073532880659895,2.5979397621709372e-05,0.019131416340657233,51.125,0,32,0,0.0,16,16
176,1.5217391304347827,32,0,0.0,18,14,0,0.0033098410907412114,7.161918390606845e-05,0.016617993832575742,25.75,0,32,0,0.0,18,14
177,1.5304347826086957,32,0,0.0,17,15,0,0.0019357673832193644,3.807164901684035e-05,0.019130665144966207,43.625,0,32,0,0.0,17,15
178,1.5391304347826087,32,0,0.0,18,14,0,0.002513385501069859,2.9243256923351352e-05,0.017381512303308675,50.25,0,32,0,0.0,18,14
179,1.5478260869565217,32,0,0.0,16,16,0,0.002556117291457527,2.6670007045937947e-05,0.0174106134959414,54.25,0,32,0,0.0,16,16
180,1.5565217391304347,32,0,0.0,14,18,0,0.0020315430382931332,2.27060013978546e-05,0.01654622951511143,69.6875,0,32,0,0.0,14,18
181,1.565217391304348,32,0,0.0,18,14,0,0.0029687540397006,2.666901043147338e-05,0.017380851272213078,88.09375,0,32,0,0.0,18,14
182,1.5739130434782609,32,0,0.0,13,19,0,0.002558985436222525,7.881689327035791e-05,0.019130004904143055,35.53125,0,32,0,0.0,13,19
183,1.5826086956521739,32,0,0.0,14,18,0,0.0021370237656787657,8.221277399402637e-05,0.01912988867213006,34.40625,0,32,0,0.0,14,18
184,1.5913043478260869,32,0,0.0,17,15,0,0.0036747315884590997,7.324289747388696e-05,0.019129860207238558,32.34375,0,32,0,0.0,17,15
185,1.6,32,0,0.0,21,11,0,0.002268144160969279,8.507407231773041e-05,0.017380718558093262,33.625,0,32,0,0.0,21,11
186,1.608695652173913,32,0,0.0,14,18,0,0.003097803689335375,3.290750620886823e-05,0.019129738968288203,35.3125,0,32,0,0.0,14,18
