global_step,epoch,train/loss,time/wall_clock_sec,time/step_time_sec,sampler/query_norm,correction/weight_mean,correction/weight_min,correction/weight_max,correction/weight_clipped_frac,lsh/refresh_count,lsh/refresh_time_sec,sampler/p_mean,sampler/p_min,sampler/p_max,sampler/cp_mean,sampler/cpK_mean,sampler/bucket_size_mean,sampler/bucket_size_max,sampler/attempts_mean,sampler/fallback_rate,sampler/probability_clamped_frac,sampler/unique_count,sampler/duplicate_count,sampler/duplicate_frac,sampler/resample_count_mean,sample/unique_count,sample/duplicate_count,sample/duplicate_frac,sample/label0_count,sample/label1_count,sample/fallback_count,sample/mean_p,sample/min_p,sample/max_p,sample/mean_bucket_size,sample/resample_count_sum,sampler/unique_count_batch,sampler/duplicate_count_batch,sampler/duplicate_frac_batch,sampler/label0_count_batch,sampler/label1_count_batch,sampler/coverage_so_far,lsh/initial_refresh_time_sec,lsh/representation_norm_mean,lsh/representation_norm_std,lsh/representation_cosine_mean,lsh/representation_cosine_drift_mean,lsh/representation_cosine_drift_p95,lsh/bucket_assignment_changed_frac
13,0.10434782608695652,0.5244956016540527,3.248819589614868,0.13329243659973145,0.8029453754425049,1.0,1.0,1.0,0.0,1,0.0,0.005405541195342225,1.2002108065993176e-05,0.018082730194156123,0.5060555317979399,0.016868695108084534,71.34375,1547.0,2.125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.005405541195342225,1.2002108065993176e-05,0.018082730194156123,71.34375,0,32,0,0.0,8,24,0.05561613958560523,,,,,,,
14,0.11304347826086956,0.5193456411361694,3.490591526031494,0.11780428886413574,0.8029463291168213,1.0,1.0,1.0,0.0,1,0.0,0.004247716027015014,1.1118476824059184e-05,0.018392392026664182,0.5051391160345868,0.01667496558773901,92.0625,1551.0,1.9375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.004247716027015014,1.1118476824059184e-05,0.018392392026664182,92.0625,0,32,0,0.0,9,23,0.05779716466739367,,,,,,,
15,0.12173913043478261,0.5232036113739014,3.745943069458008,0.12256598472595215,0.8029506206512451,1.0,1.0,1.0,0.0,1,0.0,0.0043861304071488375,1.1280354775180212e-05,0.018783297761234823,0.5061913482833442,0.016917582743093313,131.625,1554.0,2.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.0043861304071488375,1.1280354775180212e-05,0.018783297761234823,131.625,0,32,0,0.0,8,24,0.06134133042529989,,,,,,,
16,0.13043478260869565,0.526813268661499,3.9936094284057617,0.11571574211120605,0.8029563426971436,1.0,1.0,1.0,0.0,1,0.0,0.004007594311394516,9.365279543326471e-05,0.018047423719447966,0.5036081397793628,0.016386664510616773,32.0,166.0,2.15625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.004007594311394516,9.365279543326471e-05,0.018047423719447966,32.0,0,32,0,0.0,11,21,0.06297709923664122,,,,,,,
17,0.1391304347826087,0.6203309297561646,4.246516466140747,0.11617732048034668,0.802962064743042,1.0,1.0,1.0,0.0,1,0.0,0.0035664685909799513,1.1437816807196845e-05,0.01878439890040912,0.5022564323944756,0.016140254516266286,86.125,1548.0,1.59375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0035664685909799513,1.1437816807196845e-05,0.01878439890040912,86.125,0,32,0,0.0,13,19,0.06597600872410032,,,,,,,
18,0.14782608695652175,0.47245070338249207,4.49191951751709,0.11706185340881348,0.8029643893241882,1.0,1.0,1.0,0.0,1,0.0,0.00361024595245016,1.1408066140502326e-05,0.01843185073575015,0.5056970852931885,0.016798100488469442,188.75,1552.0,1.84375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.00361024595245016,1.1408066140502326e-05,0.01843185073575015,188.75,0,32,0,0.0,8,24,0.06924754634678298,,,,,,,
19,0.1565217391304348,0.5950536727905273,4.725111246109009,0.11227059364318848,0.8029689788818359,1.0,1.0,1.0,0.0,1,0.0,0.005130163255918069,1.1397029886168182e-05,0.01878495169651,0.5025713035930656,0.01620380332529417,137.90625,1556.0,2.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.005130163255918069,1.1397029886168182e-05,0.01878495169651,137.90625,0,32,0,0.0,14,18,0.07197382769901854,,,,,,,
20,0.16521739130434782,0.512734055519104,4.968948602676392,0.1185903549194336,0.8029708862304688,1.0,1.0,1.0,0.0,1,0.0,0.004700129501653519,1.0426756007704969e-05,0.018924901193556037,0.5034976203960285,0.016373300040931453,87.125,1554.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.004700129501653519,1.0426756007704969e-05,0.018924901193556037,87.125,0,32,0,0.0,12,20,0.07415485278080698,,,,,,,
21,0.17391304347826086,0.5499238967895508,5.210954904556274,0.11453080177307129,0.8029734492301941,1.0,1.0,1.0,0.0,1,0.0,0.00473127970373129,8.665084452481653e-05,0.018784988031008327,0.5021897245812622,0.016122928204426883,40.71875,182.0,1.96875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.00473127970373129,8.665084452481653e-05,0.018784988031008327,40.71875,0,32,0,0.0,13,19,0.07633587786259542,,,,,,,
22,0.1826086956521739,0.3943803906440735,5.456447124481201,0.1216592788696289,0.8029763698577881,1.0,1.0,1.0,0.0,1,0.0,0.003251954196705275,1.0562337566669531e-05,0.014198210088099567,0.5051756485843317,0.01669027076948251,220.09375,1553.0,1.875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.003251954196705275,1.0562337566669531e-05,0.014198210088099567,220.09375,0,32,0,0.0,9,23,0.07988004362050163,,,,,,,
23,0.19130434782608696,0.5601215958595276,5.699206829071045,0.12174010276794434,0.8029855489730835,1.0,1.0,1.0,0.0,1,0.0,0.0037794263285127984,1.1192589093670887e-05,0.017721646985567635,0.49990261558967575,0.01569819068543807,117.4375,1556.0,2.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,17,15,0,0.0037794263285127984,1.1192589093670887e-05,0.017721646985567635,117.4375,0,32,0,0.0,17,15,0.08233369683751363,,,,,,,
24,0.2,0.4713289439678192,5.935588121414185,0.11916875839233398,0.8029955625534058,1.0,1.0,1.0,0.0,1,0.0,0.004662981143035084,1.0669830205572138e-05,0.018431258767815834,0.501791339273095,0.016054632405058035,84.53125,1551.0,1.46875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.004662981143035084,1.0669830205572138e-05,0.018431258767815834,84.53125,0,32,0,0.0,14,18,0.08369683751363141,,,,,,,
25,0.20869565217391303,0.45304617285728455,6.176217555999756,0.12086129188537598,0.8030088543891907,1.0,1.0,1.0,0.0,1,0.0,0.0034614301899009514,1.1048763281827178e-05,0.0184306753075657,0.5030887932802958,0.016304816049910843,214.65625,1556.0,1.34375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.0034614301899009514,1.1048763281827178e-05,0.0184306753075657,214.65625,0,32,0,0.0,11,21,0.08560523446019629,,,,,,,
26,0.21739130434782608,0.38362061977386475,7.345043420791626,0.12091588973999023,0.8030243515968323,1.0,1.0,1.0,0.0,1,0.0,0.00569781088910205,2.4302965023730883e-05,0.018782839466762246,0.5029156181956826,0.016275393579420344,54.375,668.0,1.65625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.00569781088910205,2.4302965023730883e-05,0.018782839466762246,54.375,0,32,0,0.0,12,20,0.08642311886586695,,,,,,,
27,0.22608695652173913,0.4155029058456421,7.585265398025513,0.12099266052246094,0.8030437231063843,1.0,1.0,1.0,0.0,1,0.0,0.0035583547357001767,1.1567850805202227e-05,0.018429304635433123,0.5029128210317431,0.016276747775886266,107.875,1558.0,1.46875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0035583547357001767,1.1567850805202227e-05,0.018429304635433123,107.875,0,32,0,0.0,14,18,0.08887677208287895,,,,,,,
28,0.23478260869565218,0.3700977861881256,7.82529616355896,0.12083768844604492,0.8030661940574646,1.0,1.0,1.0,0.0,1,0.0,0.004577037925554592,2.540672472912567e-05,0.01808235320959713,0.5020804774023605,0.01609889387717119,66.5625,667.0,2.0625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.004577037925554592,2.540672472912567e-05,0.01808235320959713,66.5625,0,32,0,0.0,13,19,0.09023991275899673,,,,,,,
29,0.24347826086956523,0.3302652835845947,8.049612522125244,0.10402369499206543,0.8030924201011658,1.0,1.0,1.0,0.0,1,0.0,0.00531235910170431,1.1881656779294614e-05,0.018780211852320473,0.5042677723330176,0.01652512970869785,60.625,1552.0,2.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.00531235910170431,1.1881656779294614e-05,0.018780211852320473,60.625,0,32,0,0.0,11,21,0.09078516902944384,,,,,,,
30,0.25217391304347825,0.33421823382377625,8.304288148880005,0.11909985542297363,0.8031215667724609,1.0,1.0,1.0,0.0,1,0.0,0.005167195466407695,0.00011007408748951486,0.01877912830499981,0.5021917377640073,0.016140099178567936,18.15625,163.0,2.21875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.005167195466407695,0.00011007408748951486,0.01877912830499981,18.15625,0,32,0,0.0,15,17,0.0916030534351145,,,,,,,
31,0.2608695652173913,0.5125267505645752,8.543932437896729,0.12018704414367676,0.8031532764434814,1.0,1.0,1.0,0.0,1,0.0,0.0025364990113071703,1.0314031641232147e-05,0.014410168111656114,0.5028469058719389,0.01623627541501837,199.46875,1556.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0025364990113071703,1.0314031641232147e-05,0.014410168111656114,199.46875,0,32,0,0.0,14,18,0.0940567066521265,,,,,,,
32,0.26956521739130435,0.35063740611076355,8.785994529724121,0.12261700630187988,0.8031808733940125,1.0,1.0,1.0,0.0,1,0.0,0.004397750427523203,1.1200872455434457e-05,0.018776660681986558,0.502492835316235,0.016189155252912667,80.9375,1554.0,1.71875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.004397750427523203,1.1200872455434457e-05,0.018776660681986558,80.9375,0,32,0,0.0,14,18,0.09514721919302072,,,,,,,
33,0.2782608695652174,0.39811408519744873,9.026413202285767,0.1215505599975586,0.8032098412513733,1.0,1.0,1.0,0.0,1,0.0,0.005079642833228823,1.1099909781586706e-05,0.018422807073332634,0.5006328033232909,0.015851059348342605,117.59375,1558.0,1.84375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.005079642833228823,1.1099909781586706e-05,0.018422807073332634,117.59375,0,32,0,0.0,16,16,0.0965103598691385,,,,,,,
34,0.28695652173913044,0.23062780499458313,9.27018117904663,0.12495183944702148,0.8032404184341431,1.0,1.0,1.0,0.0,1,0.0,0.005129627614891004,1.0781186194229044e-05,0.018773890868034136,0.5045298285578315,0.016570936206065156,161.53125,1548.0,1.84375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,8,24,0,0.005129627614891004,1.0781186194229044e-05,0.018773890868034136,161.53125,0,32,0,0.0,8,24,0.09814612868047982,,,,,,,
35,0.2956521739130435,0.3298243582248688,9.509752750396729,0.11995887756347656,0.8032742738723755,1.0,1.0,1.0,0.0,1,0.0,0.003815152435100949,1.0610355456967488e-05,0.018074280902765024,0.5046076450195325,0.016590781966969052,211.5,1556.0,1.9375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.003815152435100949,1.0610355456967488e-05,0.018074280902765024,211.5,0,32,0,0.0,9,23,0.10005452562704471,,,,,,,
36,0.30434782608695654,0.27325665950775146,9.752516269683838,0.12238454818725586,0.8033096790313721,1.0,1.0,1.0,0.0,1,0.0,0.004662531902147509,1.1405765809038645e-05,0.01891868860045386,0.5043407939354784,0.016560115446750692,124.5,1555.0,1.375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.004662531902147509,1.1405765809038645e-05,0.01891868860045386,124.5,0,32,0,0.0,12,20,0.1019629225736096,,,,,,,
37,0.3130434782608696,0.3069809675216675,9.994691133499146,0.12311792373657227,0.803347110748291,1.0,1.0,1.0,0.0,1,0.0,0.003739516091993891,1.1022791178103711e-05,0.018417349031113785,0.5005656543402939,0.01582974974537467,109.5,1556.0,2.34375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.003739516091993891,1.1022791178103711e-05,0.018417349031113785,109.5,0,32,0,0.0,15,17,0.10387131952017448,,,,,,,
38,0.3217391304347826,0.1798054277896881,10.234306335449219,0.12038373947143555,0.8033851981163025,1.0,1.0,1.0,0.0,1,0.0,0.004096983125085852,4.463622922385899e-05,0.018415896057726287,0.5074347944059968,0.01711721477605674,56.1875,365.0,1.8125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,4,28,0,0.004096983125085852,4.463622922385899e-05,0.018415896057726287,56.1875,0,32,0,0.0,4,28,0.1049618320610687,,,,,,,
39,0.33043478260869563,0.17599590122699738,10.455867290496826,0.10169839859008789,0.8034256100654602,1.0,1.0,1.0,0.0,1,0.0,0.00500448869581588,2.6580624445484842e-05,0.01876669543066661,0.5047516247526967,0.016623017932447387,48.1875,669.0,1.96875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.00500448869581588,2.6580624445484842e-05,0.01876669543066661,48.1875,0,32,0,0.0,9,23,0.10605234460196292,,,,,,,
40,0.3391304347826087,0.30643922090530396,10.713686227798462,0.11950874328613281,0.8034677505493164,1.0,1.0,1.0,0.0,1,0.0,0.0033280317752660445,1.066932489678132e-05,0.017704544478452097,0.5024437008891467,0.016183976210432275,205.125,1558.0,2.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0033280317752660445,1.066932489678132e-05,0.017704544478452097,205.125,0,32,0,0.0,13,19,0.10823336968375136,,,,,,,
41,0.34782608695652173,0.251737505197525,10.950295209884644,0.11558055877685547,0.8035109639167786,1.0,1.0,1.0,0.0,1,0.0,0.0035922280511166927,2.422285207270982e-05,0.018763758585172898,0.5032143885127767,0.016336490478698444,63.34375,669.0,1.9375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0035922280511166927,2.422285207270982e-05,0.018763758585172898,63.34375,0,32,0,0.0,14,18,0.10959651035986914,,,,,,,
42,0.3565217391304348,0.21660901606082916,11.19389033317566,0.12173247337341309,0.8035562038421631,1.0,1.0,1.0,0.0,1,0.0,0.004899084195679093,2.5819898578013404e-05,0.018762222380508193,0.5023182631849616,0.016174579854368192,83.21875,666.0,2.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.004899084195679093,2.5819898578013404e-05,0.018762222380508193,83.21875,0,32,0,0.0,14,18,0.11177753544165758,,,,,,,
43,0.3652173913043478,0.25550585985183716,11.433917999267578,0.12279725074768066,0.8036031126976013,1.0,1.0,1.0,0.0,1,0.0,0.0038871432787477376,1.0990629585793289e-05,0.0187606295070454,0.5017169317643919,0.016051301502995018,100.15625,1554.0,1.96875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.0038871432787477376,1.0990629585793289e-05,0.0187606295070454,100.15625,0,32,0,0.0,14,18,0.11368593238822247,,,,,,,
44,0.3739130434782609,0.18515628576278687,11.675922870635986,0.12453627586364746,0.8036511540412903,1.0,1.0,1.0,0.0,1,0.0,0.003175931272302008,1.1480796153606095e-05,0.018023993238142473,0.5030881132522617,0.016290816670766133,192.09375,1554.0,2.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.003175931272302008,1.1480796153606095e-05,0.018023993238142473,192.09375,0,32,0,0.0,12,20,0.11586695747001091,,,,,,,
45,0.3826086956521739,0.2644544243812561,11.91550350189209,0.12189149856567383,0.8037005662918091,1.0,1.0,1.0,0.0,1,0.0,0.003980320927404916,1.0784052931618046e-05,0.018757361156423496,0.5046849946566443,0.01659652761216992,106.875,1558.0,1.71875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.003980320927404916,1.0784052931618046e-05,0.018757361156423496,106.875,0,32,0,0.0,11,21,0.11723009814612868,,,,,,,
46,0.391304347826087,0.23411579430103302,12.15589690208435,0.12186312675476074,0.803749144077301,1.0,1.0,1.0,0.0,1,0.0,0.0035340153248737847,1.0863481625972068e-05,0.01840397206310486,0.5008179548487601,0.015877623661234488,119.65625,1553.0,1.96875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,15,17,0,0.0035340153248737847,1.0863481625972068e-05,0.01840397206310486,119.65625,0,32,0,0.0,15,17,0.11886586695747,,,,,,,
47,0.4,0.24037420749664307,12.39204478263855,0.11708593368530273,0.8037998080253601,1.0,1.0,1.0,0.0,1,0.0,0.003943005306479864,1.0938843447602078e-05,0.01801968126170316,0.503918826879411,0.016441457843495787,146.09375,1555.0,1.875,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,12,20,0,0.003943005306479864,1.0938843447602078e-05,0.01801968126170316,146.09375,0,32,0,0.0,12,20,0.12022900763358779,,,,,,,
48,0.40869565217391307,0.22516897320747375,12.62146806716919,0.10513901710510254,0.8038479089736938,1.0,1.0,1.0,0.0,1,0.0,0.0044847887090177195,1.0636519141254795e-05,0.018909865307214807,0.5046692278084107,0.01660881569967576,251.75,1556.0,2.09375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.0044847887090177195,1.0636519141254795e-05,0.018909865307214807,251.75,0,32,0,0.0,9,23,0.12159214830970556,,,,,,,
49,0.41739130434782606,0.20768198370933533,12.876392126083374,0.1196141242980957,0.8038930296897888,1.0,1.0,1.0,0.0,1,0.0,0.0038558316836737805,1.0302252750489878e-05,0.01875108037086689,0.501903125783063,0.016082225733282073,214.84375,1557.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,13,19,0,0.0038558316836737805,1.0302252750489878e-05,0.01875108037086689,214.84375,0,32,0,0.0,13,19,0.12404580152671756,,,,,,,
50,0.4260869565217391,0.19028827548027039,13.132655620574951,0.13529086112976074,0.803939700126648,1.0,1.0,1.0,0.0,1,0.0,0.004295375849802455,1.0355856543995997e-05,0.018749545563083284,0.50444433893242,0.01654311758112601,133.03125,1557.0,1.3125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.004295375849802455,1.0355856543995997e-05,0.018749545563083284,133.03125,0,32,0,0.0,11,21,0.12568157033805888,,,,,,,
51,0.43478260869565216,0.17858001589775085,14.295834064483643,0.1228492259979248,0.8039868474006653,1.0,1.0,1.0,0.0,1,0.0,0.004674864270531326,1.1993186926523075e-05,0.018051642014151145,0.5013449984519702,0.015974812524150835,72.9375,1558.0,2.03125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,16,16,0,0.004674864270531326,1.1993186926523075e-05,0.018051642014151145,72.9375,0,32,0,0.0,16,16,0.12649945474372956,,,,,,,
52,0.4434782608695652,0.24631530046463013,14.51915431022644,0.10486912727355957,0.8040357232093811,1.0,1.0,1.0,0.0,1,0.0,0.004386352628003201,1.0342229562420389e-05,0.018395039659898964,0.5016185787750852,0.016014979875686522,112.3125,1557.0,2.4375,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.004386352628003201,1.0342229562420389e-05,0.018395039659898964,112.3125,0,32,0,0.0,14,18,0.12758996728462377,,,,,,,
53,0.45217391304347826,0.2639275789260864,14.772740125656128,0.11940193176269531,0.8040841221809387,1.0,1.0,1.0,0.0,1,0.0,0.00445621767362894,2.4189503068877403e-05,0.018011845150410693,0.50244434180815,0.01616412711317436,59.4375,664.0,1.5625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,14,18,0,0.00445621767362894,2.4189503068877403e-05,0.018011845150410693,59.4375,0,32,0,0.0,14,18,0.128680479825518,,,,,,,
54,0.4608695652173913,0.1358397752046585,15.01581597328186,0.12111639976501465,0.8041297197341919,1.0,1.0,1.0,0.0,1,0.0,0.003700021641313112,1.0334647775258802e-05,0.018743407913316402,0.5037571041257689,0.016427174776336356,211.75,1556.0,1.78125,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,9,23,0,0.003700021641313112,1.0334647775258802e-05,0.018743407913316402,211.75,0,32,0,0.0,9,23,0.13113413304253,,,,,,,
55,0.46956521739130436,0.24316838383674622,15.255632638931274,0.12048888206481934,0.804176390171051,1.0,1.0,1.0,0.0,1,0.0,0.004020913249975847,1.0641097981756482e-05,0.018390672405087242,0.5025165702992782,0.016187588919953238,157.21875,1554.0,1.90625,0.0,0.0,32.0,0.0,0.0,0.0,32,0,0.0,11,21,0,0.004020913249975847,1.0641097981756482e-05,0.018390672405087242,157.21875,0,32,0,0.0,11,21,0.13276990185387133,,,,,,,
